feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
LSS,0.2596668924490306,0.308104633409268,0.6596974520831643,-0.08836397681549397,-0.13354197038764085
CNN1,0.2591112349510699,0.3084681946656656,0.6596974520831643,0.03945197299535889,-0.002676840976938273
NIBAN2,0.2625156466972401,0.306249345829924,0.6635588770966611,-0.07612628203811418,-0.13113192394808987
H4C2,0.2630168606108527,0.30592440255602726,0.6635588770966611,-0.11894986598142963,-0.15566873496206718
PDE4D,0.26545736399197545,0.3043484261822183,0.6675344788332411,-0.0300863198228413,-0.061484157069272544
B3GNT2,0.26846801932688164,0.3024183103893894,0.6729133471440021,-0.1295138173676014,-0.1936910626540839
TMEM41A,0.2718900803409285,0.30024287592896004,0.6792852492660091,-0.014204714246965889,-0.07135279870037989
PTGS2,0.27652886012897565,0.29732444850612183,0.6840650680221328,0.018935085147591502,-0.005669280816269187
NOTCH2,0.278542548072744,0.29606822586558434,0.6840650680221328,-0.10062983944481342,-0.14772505413177564
THAP7,0.2794588772282813,0.2954986806238768,0.6840650680221328,-0.19589533788314548,-0.24795592431017255
CSMD3,0.280090149400522,0.2951070702993148,0.6840650680221328,-0.14306475922819845,-0.17456480184413634
SLC5A8,0.2809595113326161,0.2945687665795934,0.6840650680221328,-0.013519212626234381,-0.04623043937982555
SNRPB2,0.2829018936064008,0.2933702322481151,0.6840650680221328,-0.6437244876753537,-0.7817773064980809
NPC1,0.2839734900427418,0.2927114587891926,0.6840650680221328,-0.10788203784873286,-0.16479068807328645
TNPO2,0.28537538487682534,0.2918522331935322,0.6840650680221328,-0.07480411426549588,-0.13326872261833092
CCDC183,0.28727239938165366,0.29069419588186957,0.6840650680221328,-0.018238794069637868,-0.048718262222204274
SSC4D,0.28835410845554155,0.29003623344024143,0.6840650680221328,-0.09235267277083409,-0.13615412320178755
ALG10,0.29038614258432327,0.2888048249061372,0.6840650680221328,-0.17510670118334581,-0.24776700127629836
PIGU,0.28469870131585845,-0.292266607915859,0.6840650680221328,-0.2628336385626078,-0.22218282625105884
AMER3,0.29262797660519246,0.28745316071648724,0.6840650680221328,-0.06551409608516086,-0.10266855119281977
C11orf42,0.2834347807397617,-0.29304241877876747,0.6840650680221328,0.03510079384064133,0.06415574571199463
RAD51B,0.28094073544889153,-0.2945803802241174,0.6840650680221328,-0.36612716570726783,-0.29867670949933556
RTN4R,0.28732338131001417,-0.29066314704243273,0.6840650680221328,-0.15166390054938536,-0.11126241171569073
TRIM34,0.29168176701281734,-0.28802278279267474,0.6840650680221328,0.16401561703643525,0.19119656151635886
TAMM41,0.2929885349222242,-0.2872364370905248,0.6840650680221328,-0.7992642689461262,-0.6682128489612064
ZBTB7A,0.29414513358441136,-0.2865424681684187,0.6840650680221328,-0.30228583585361507,-0.22956805446482717
ZBTB18,0.29232599181171803,0.28763481870611574,0.6840650680221328,-0.05811460444253689,-0.0924933197336629
TVP23A,0.293035225695502,0.28720838573692525,0.6840650680221328,0.014297090524188523,-0.018475474644958245
PARD3,0.2848173635631057,-0.2921938943844905,0.6840650680221328,-0.30523408845227873,-0.20874692206056908
MAP2K5,0.29484954462336427,0.286120735131735,0.6840650680221328,-0.08062227256031111,-0.11968549720592382
JUP,0.29506951768312206,0.28598917855731365,0.6840650680221328,-0.15403081513114122,-0.19445364029522216
ZBTB4,0.2979548176394316,-0.2842698055918238,0.6886859856815605,-0.027753818680572997,0.011537649363334014
NEDD4L,0.29979708293659124,0.28317794921459,0.6908756657523835,-0.02560391819756132,-0.09345855391175534
C1orf116,0.3012029554685706,0.2823478150339159,0.6920496476837397,0.060588866760819746,0.02694432180287106
OSBPL11,0.3068543052093553,-0.27903725535165086,0.6971809205930564,-0.04844696375573947,-0.01764714408828379
ALG5,0.3070485919710352,-0.2789241830277585,0.6971809205930564,-0.43917172879027866,-0.38196907969285787
ATP5ME,0.30563857466525907,-0.27974590190722376,0.6971809205930564,-0.47581533060718584,-0.36867355222924836
COQ7,0.30669776885192,-0.2791283928383387,0.6971809205930564,-0.22462618593207484,-0.1703534479433491
TPK1,0.3118051639402811,0.2761709359752712,0.7038408963798158,-0.06247406420559546,-0.1277736687021363
ISLR,0.31139916810320584,-0.2764048232512982,0.7038408963798158,0.22546912048709136,0.2517380309804069
ANKS3,0.33125266301778167,-0.26519939710031437,0.707421360894202,0.024490878793900654,0.0751860285373291
RHNO1,0.31613860988267595,-0.27368723314998694,0.707421360894202,-0.05675095709360816,-0.016527482951777823
CORO1C,0.3318788151982076,-0.2648533811663783,0.707421360894202,-0.24390576136374842,-0.20165783111834043
RFX2,0.3236805355024307,-0.2694186719826353,0.707421360894202,-0.14540242826172958,-0.11301392090940006
TP53BP2,0.3284728556571562,-0.2667408035322289,0.707421360894202,-0.29809760492105053,-0.22519054962876203
TRIM2,0.32848662143439433,-0.26673314906918416,0.707421360894202,0.012259125651317374,0.04656397363763937
CCDC51,0.32869191275005116,-0.2666190221085672,0.707421360894202,-0.2988365664355682,-0.2354800479599276
