statistic,source,condition,score,p_value,q-value,feature
viper,ZNF197,HUH7,0.052899455393669505,0.957812018323347,0.9953722148151279,ZNF197--HUH7
viper,PRDM1,SSP25,0.05348341491961665,0.9573467447118599,0.9953722148151279,PRDM1--SSP25
viper,MAFK,HUH7,-0.052782691592448576,0.9579050523829661,0.9953837118199617,MAFK--HUH7
viper,FOSL2,GB2,0.052472797097793275,0.9581519702362111,0.9954022357202413,FOSL2--GB2
viper,ZC3H8,ICC9,-0.05261096457723605,0.9580418806020037,0.9954022357202413,ZC3H8--ICC9
viper,POU5F1,HUH7,-0.0525563235922947,0.9580854175679254,0.9954022357202413,POU5F1--HUH7
viper,IRF4,ICC6,-0.052569247520173654,0.9580751200005346,0.9954022357202413,IRF4--ICC6
viper,HES1,SNU1079,-0.05249828220510868,0.9581316640508729,0.9954022357202413,HES1--SNU1079
viper,LYL1,ICC10-6,0.05239058913431423,0.9582174726034165,0.9954226840868945,LYL1--ICC10-6
viper,OTX2,HLF,-0.05226865943221768,0.9583146253180646,0.9954743913248709,OTX2--HLF
viper,TCF7L2,SNU761,0.05213383038349033,0.9584220568606855,0.9954743913248709,TCF7L2--SNU761
viper,DDIT3,ECC3,0.0520980915308873,0.9584505336406134,0.9954743913248709,DDIT3--ECC3
viper,SATB1,ICC25,0.05214225522676527,0.9584153439386341,0.9954743913248709,SATB1--ICC25
viper,NFIC,HUH7,-0.0518202667247861,0.9586719067348156,0.9955922694962728,NFIC--HUH7
viper,EGR2,SNU1079,0.051873377065416774,0.9586295877309611,0.9955922694962728,EGR2--SNU1079
viper,PAX5,SNU869,0.0517831162735638,0.9587015087623487,0.9955922694962728,PAX5--SNU869
viper,ZNF589,ICC8,0.05129525205721728,0.9590902514353212,0.9957290186690976,ZNF589--ICC8
viper,OTX2,ICC26,0.05143094397366102,0.9589821276686777,0.9957290186690976,OTX2--ICC26
viper,SOX6,SG231,0.05127273883844677,0.9591081907788049,0.9957290186690976,SOX6--SG231
viper,KMT2A,SG231,-0.05142516691726447,0.9589867310012062,0.9957290186690976,KMT2A--SG231
viper,ZEB1,JHH6,0.051325962976645635,0.9590657799021371,0.9957290186690976,ZEB1--JHH6
viper,CEBPE,ICC10,-0.05154440249962959,0.9588917207754738,0.9957290186690976,CEBPE--ICC10
viper,ZBTB7A,SNU398,0.05112599900597813,0.9592251188687941,0.9958028244576171,ZBTB7A--SNU398
viper,SP1,KKU100,-0.05099986335710405,0.959325629433301,0.9958119976797011,SP1--KKU100
viper,ATF3,TFK1,-0.05102132563835312,0.9593085272755317,0.9958119976797011,ATF3--TFK1
viper,NR1I2,ICC10-6,-0.050720427296420977,0.9595482989691055,0.9959955468277027,NR1I2--ICC10-6
viper,MAFG,ICC25,0.050559532424507656,0.9596765100050669,0.9960334502130748,MAFG--ICC25
viper,PRDM1,ICC20,-0.050602955012897306,0.9596419080843807,0.9960334502130748,PRDM1--ICC20
viper,NR2F2,KKU213,0.04713427766194049,0.9624062080635342,0.9960942918232412,NR2F2--KKU213
viper,NR0B1,TKKK,-0.048397720147373806,0.9613992762364294,0.9960942918232412,NR0B1--TKKK
viper,SNAI1,ICC6,-0.04754616413863467,0.9620779382536271,0.9960942918232412,SNAI1--ICC6
viper,VDR,ICC25,-0.04756847855994235,0.9620601540440215,0.9960942918232412,VDR--ICC25
viper,PCGF2,KMCH1,0.04698320459579024,0.9625266135361449,0.9960942918232412,PCGF2--KMCH1
viper,ZNF384,ICC7,-0.0468841648249896,0.962605548854041,0.9960942918232412,ZNF384--ICC7
viper,POU2F2,ICC11,0.0468841648249896,0.962605548854041,0.9960942918232412,POU2F2--ICC11
viper,PRDM14,SNU423,-0.04752150221592994,0.9620975934033804,0.9960942918232412,PRDM14--SNU423
viper,HOXB13,ICC7,0.0468841648249896,0.962605548854041,0.9960942918232412,HOXB13--ICC7
viper,NR5A1,ICC12,0.0468841648249896,0.962605548854041,0.9960942918232412,NR5A1--ICC12
viper,IRF2,YSCCC,-0.0468841648249896,0.962605548854041,0.9960942918232412,IRF2--YSCCC
viper,GLYR1,ICC20,0.04715534344100283,0.9623894186723596,0.9960942918232412,GLYR1--ICC20
viper,MAFF,ICC10-6,0.04776272630803515,0.9619053427314195,0.9960942918232412,MAFF--ICC10-6
viper,NR5A1,ICC14,-0.049911386349847014,0.9601930036188179,0.9960942918232412,NR5A1--ICC14
viper,NKX3-1,ICC6,0.047895264624610745,0.9617997133436798,0.9960942918232412,NKX3-1--ICC6
viper,MYCN,SNU478,-0.049911386349847014,0.9601930036188179,0.9960942918232412,MYCN--SNU478
viper,NFATC1,ICC7,-0.0468841648249896,0.962605548854041,0.9960942918232412,NFATC1--ICC7
viper,CXXC4,KMCH1,-0.04999719752139308,0.9601246215845022,0.9960942918232412,CXXC4--KMCH1
viper,KLF2,HUH28,0.04741571045715299,0.9621819079691177,0.9960942918232412,KLF2--HUH28
viper,IRF7,ECC3,0.04969969526501453,0.9603616993043668,0.9960942918232412,IRF7--ECC3
viper,DNMT1,PLCPRF5,-0.04780461379581391,0.9618719594850303,0.9960942918232412,DNMT1--PLCPRF5
viper,MEF2A,ICC7,-0.0468841648249896,0.962605548854041,0.9960942918232412,MEF2A--ICC7
viper,NANOG,ICC12,0.04872354269337771,0.9611396137986524,0.9960942918232412,NANOG--ICC12
viper,MAFG,JHH4,0.050352209426111356,0.9598417193957796,0.9960942918232412,MAFG--JHH4
viper,ZNF83,SNU245,0.04732570863545707,0.9622536385068086,0.9960942918232412,ZNF83--SNU245
viper,DNMT1,SNU478,0.047145354986397416,0.9623973794521301,0.9960942918232412,DNMT1--SNU478
viper,PPARD,JHH6,-0.04921205666199719,0.9607503030825892,0.9960942918232412,PPARD--JHH6
viper,SMAD4,YSCCC,-0.0468841648249896,0.962605548854041,0.9960942918232412,SMAD4--YSCCC
viper,MECP2,HUH28,0.049022912493824275,0.960901036360135,0.9960942918232412,MECP2--HUH28
viper,NFIL3,SNU1196,-0.049021249106667164,0.9609023619572951,0.9960942918232412,NFIL3--SNU1196
viper,LHX2,SNU878,0.04991138634984715,0.9601930036188178,0.9960942918232412,LHX2--SNU878
viper,PKNOX1,ICC7,-0.0468841648249896,0.962605548854041,0.9960942918232412,PKNOX1--ICC7
viper,CBX2,ECC3,-0.04787231531256708,0.9618180032653256,0.9960942918232412,CBX2--ECC3
viper,ATF3,ICC25,-0.046861403766148085,0.9626236896123797,0.9960942918232412,ATF3--ICC25
viper,TEAD4,NOZ,0.047762711822330814,0.9619053542761634,0.9960942918232412,TEAD4--NOZ
viper,RARA,ICC19,0.04705816623574002,0.9624668688835761,0.9960942918232412,RARA--ICC19
viper,NR1H4,ICC2,0.04978687197248359,0.9602922283578833,0.9960942918232412,NR1H4--ICC2
viper,RBPJ,SNU761,-0.0484531769347088,0.9613550799730713,0.9960942918232412,RBPJ--SNU761
viper,ZNF740,ICC14,-0.0468841648249896,0.962605548854041,0.9960942918232412,ZNF740--ICC14
viper,SPI1,JHH4,-0.04972468890010121,0.9603417818949921,0.9960942918232412,SPI1--JHH4
viper,LYL1,TGBC1TKB,0.04746236131849414,0.9621447278269063,0.9960942918232412,LYL1--TGBC1TKB
viper,E2F1,JHH4,0.04911996505295194,0.9608236927996159,0.9960942918232412,E2F1--JHH4
viper,ZNF197,G415,0.049080948806477544,0.960854785757393,0.9960942918232412,ZNF197--G415
viper,NR1I2,SNU398,-0.0485721356046284,0.9612602763118454,0.9960942918232412,NR1I2--SNU398
viper,NR2F6,YSCCC,0.0468841648249896,0.962605548854041,0.9960942918232412,NR2F6--YSCCC
viper,JUNB,CCLP1,-0.04936648567098392,0.9606272361429286,0.9960942918232412,JUNB--CCLP1
viper,TCF4,HUH1,-0.04870875453462512,0.9611513990491528,0.9960942918232412,TCF4--HUH1
viper,CUX1,YSCCC,-0.0468841648249896,0.962605548854041,0.9960942918232412,CUX1--YSCCC
viper,HNF1A,SNU449,0.05010022904233877,0.9600425172196532,0.9960942918232412,HNF1A--SNU449
viper,BACH2,ICC7,-0.0468841648249896,0.962605548854041,0.9960942918232412,BACH2--ICC7
viper,NR2F2,ICC12,0.04828258925165716,0.9614910301339873,0.9960942918232412,NR2F2--ICC12
viper,SNAI2,TFK1,0.04915385652835465,0.9607966839399211,0.9960942918232412,SNAI2--TFK1
viper,ETS2,OZ,-0.0468841648249896,0.962605548854041,0.9960942918232412,ETS2--OZ
viper,IRF9,OCUG1,-0.04918625300329728,0.9607708665209255,0.9960942918232412,IRF9--OCUG1
viper,NFIL3,HUH28,-0.04992995271642074,0.9601782082486423,0.9960942918232412,NFIL3--HUH28
viper,OTX2,CCLP1,-0.04799143863390602,0.9617230657269447,0.9960942918232412,OTX2--CCLP1
viper,ATF4,SNU886,0.048856375347259576,0.9610337547466644,0.9960942918232412,ATF4--SNU886
viper,CEBPA,ICC26,0.04778322572941361,0.961889005213447,0.9960942918232412,CEBPA--ICC26
viper,FOXP2,ICC7,0.0468841648249896,0.962605548854041,0.9960942918232412,FOXP2--ICC7
viper,CREB1,JHH2,-0.049327175978515964,0.9606585625747582,0.9960942918232412,CREB1--JHH2
viper,ZBTB7A,KKU100,0.04915264124815031,0.960797652422579,0.9960942918232412,ZBTB7A--KKU100
viper,GRHL2,ICC7,-0.050029776696069006,0.9600986596542616,0.9960942918232412,GRHL2--ICC7
viper,FOXO1,ICC19,0.04868041857973295,0.9611739810813622,0.9960942918232412,FOXO1--ICC19
viper,PDX1,ICC13-7,-0.046749107074127945,0.9627131913182893,0.9961394590107561,PDX1--ICC13-7
viper,MAZ,OCUG1,0.046535898772079975,0.9628831219857927,0.996267839459987,MAZ--OCUG1
viper,DDIT3,ICC5,0.04632084933690923,0.9630545217758338,0.9963028326466662,DDIT3--ICC5
viper,ESR2,ICC10,0.04634014136944036,0.9630391454725212,0.9963028326466662,ESR2--ICC10
viper,TERF2,JHH2,-0.046341191038836556,0.9630383088562974,0.9963028326466662,TERF2--JHH2
viper,NFYC,ICC5,-0.0462495135295184,0.9631113785798635,0.9963142088304145,NFYC--ICC5
viper,NR2F2,AOVC1,0.045979411713961825,0.9633266596236817,0.996401460610933,NR2F2--AOVC1
viper,FOXP1,ICC10,-0.04604700170893015,0.963272787669698,0.996401460610933,FOXP1--ICC10
viper,ZNF589,ICC6,-0.04597106102183698,0.9633333154739718,0.996401460610933,ZNF589--ICC6
viper,BATF,ICC25,-0.038511301146251065,0.9692800211573946,0.9965417347695845,BATF--ICC25
viper,ZNF175,JHH4,0.0422805799969281,0.9662750263583868,0.9965417347695845,ZNF175--JHH4
viper,MECP2,JHH2,-0.0410841786920735,0.9672287875290122,0.9965417347695845,MECP2--JHH2
viper,STAT5A,ICC8,0.03477929630848509,0.9722557297949337,0.9965417347695845,STAT5A--ICC8
viper,GATA1,SG231,0.04537071689962145,0.9638118214716527,0.9965417347695845,GATA1--SG231
viper,MAFB,JHH7,-0.0434032850291124,0.9653800590962278,0.9965417347695845,MAFB--JHH7
viper,MBD2,ICC19,-0.03477929630848509,0.9722557297949337,0.9965417347695845,MBD2--ICC19
viper,E2F3,ICC10-8,0.03780496643808223,0.9698431845597104,0.9965417347695845,E2F3--ICC10-8
viper,TAL1,KKU055,0.03477929630848509,0.9722557297949337,0.9965417347695845,TAL1--KKU055
viper,ZNF92,KKU100,-0.038835640595253726,0.9690214291719491,0.9965417347695845,ZNF92--KKU100
viper,CEBPG,ICC25,-0.04527634822765514,0.9638870394810531,0.9965417347695845,CEBPG--ICC25
viper,ZEB1,ICC7,0.03857754850515639,0.9692272026626136,0.9965417347695845,ZEB1--ICC7
viper,CBX2,ICC12,0.044866126050020744,0.9642140171381832,0.9965417347695845,CBX2--ICC12
viper,PA2G4,KKU100,-0.040830982700424324,0.9674306393244874,0.9965417347695845,PA2G4--KKU100
viper,GATA6,RBE,0.039701493627995396,0.9683311108744181,0.9965417347695845,GATA6--RBE
viper,ZNF24,SNU308,0.03841474972229392,0.9693570010845798,0.9965417347695845,ZNF24--SNU308
viper,TAL1,ICC8,-0.03477929630848509,0.9722557297949337,0.9965417347695845,TAL1--ICC8
viper,ETS2,HLF,-0.03629208984295249,0.971049457177322,0.9965417347695845,ETS2--HLF
viper,RARG,ECC4,0.041347073605438954,0.9670192058238853,0.9965417347695845,RARG--ECC4
viper,ZNF24,OZ,-0.037423552973732566,0.9701472932647988,0.9965417347695845,ZNF24--OZ
viper,LHX2,ICC8,-0.03477929630848509,0.9722557297949337,0.9965417347695845,LHX2--ICC8
viper,ZEB1,SG231,0.04519814648710632,0.9639493716312861,0.9965417347695845,ZEB1--SG231
viper,SNAI2,ICC24,-0.039442155548069194,0.9685378707747555,0.9965417347695845,SNAI2--ICC24
viper,ESR1,OCUG1,-0.03688392478387815,0.9705775571901049,0.9965417347695845,ESR1--OCUG1
viper,ZEB1,OZ,0.0414491311200465,0.9669378454563966,0.9965417347695845,ZEB1--OZ
viper,ATF2,OCUG1,0.04344087954726799,0.9653500912757652,0.9965417347695845,ATF2--OCUG1
viper,NR2F2,SKHEP1,0.03828244712070053,0.9694624856955191,0.9965417347695845,NR2F2--SKHEP1
viper,NR2F6,HUH28,-0.03780496643808223,0.9698431845597104,0.9965417347695845,NR2F6--HUH28
viper,YBX1,ICC24,-0.04346858580232018,0.9653280057446755,0.9965417347695845,YBX1--ICC24
viper,CEBPE,ICC21,-0.03961189511886063,0.9684025439496796,0.9965417347695845,CEBPE--ICC21
viper,NR2F1,SNU1079,-0.04355222168058336,0.9652613371056183,0.9965417347695845,NR2F1--SNU1079
viper,ASCL1,SNU423,0.03815478227723415,0.9695642731373066,0.9965417347695845,ASCL1--SNU423
viper,POU5F1,ICC5,-0.040272655718907,0.9678757536624953,0.9965417347695845,POU5F1--ICC5
viper,BHLHE22,ICC24,0.04159175384497659,0.9668241470335381,0.9965417347695845,BHLHE22--ICC24
viper,NFE2,SNU387,-0.045620525458669015,0.963612709252785,0.9965417347695845,NFE2--SNU387
viper,NR5A1,ECC3,0.03780496643808223,0.9698431845597104,0.9965417347695845,NR5A1--ECC3
viper,MYC,CCLP1,0.037139469367876106,0.9703738017191128,0.9965417347695845,MYC--CCLP1
viper,TEAD1,ICC17,0.037363054283072863,0.9701955305001482,0.9965417347695845,TEAD1--ICC17
viper,RFX5,ICC19,0.04107724330630641,0.9672343164988567,0.9965417347695845,RFX5--ICC19
viper,LHX2,EGI1,0.0423441293162114,0.9662243667068757,0.9965417347695845,LHX2--EGI1
viper,JUNB,TKKK,0.03969823958590624,0.9683337051791404,0.9965417347695845,JUNB--TKKK
viper,PAX8,SNU1196,-0.03477929630848509,0.9722557297949337,0.9965417347695845,PAX8--SNU1196
viper,ZNF207,ICC17,-0.03889062335749619,0.9689775923916416,0.9965417347695845,ZNF207--ICC17
viper,RUNX3,ICC20,-0.036872510164554444,0.9705866585475895,0.9965417347695845,RUNX3--ICC20
viper,ZHX2,JHH4,-0.04546100296020338,0.9637398578722378,0.9965417347695845,ZHX2--JHH4
viper,STAT4,ICC8,-0.03477929630848509,0.9722557297949337,0.9965417347695845,STAT4--ICC8
viper,STAT3,JHH4,0.03899255284658555,0.9688963260674562,0.9965417347695845,STAT3--JHH4
viper,POU3F2,ICC16,-0.0422816714409991,0.966274156290069,0.9965417347695845,POU3F2--ICC16
viper,MBD2,SNU886,-0.040830982700424324,0.9674306393244874,0.9965417347695845,MBD2--SNU886
viper,HOXA1,ICC7,0.03477929630848509,0.9722557297949337,0.9965417347695845,HOXA1--ICC7
viper,BRF2,ICC8,-0.041025241401129606,0.967275773070004,0.9965417347695845,BRF2--ICC8
viper,RUNX1,ICC8,-0.03477929630848509,0.9722557297949337,0.9965417347695845,RUNX1--ICC8
viper,NFIC,SNU761,-0.03636083884916092,0.9709946395876184,0.9965417347695845,NFIC--SNU761
viper,RUNX1,ICC19,-0.040830982700424324,0.9674306393244874,0.9965417347695845,RUNX1--ICC19
viper,ARNT,ICC8,0.04089411015133253,0.9673803129397798,0.9965417347695845,ARNT--ICC8
viper,MYCN,SNU423,0.040830982700424324,0.9674306393244874,0.9965417347695845,MYCN--SNU423
viper,ETV1,ICC16,-0.0398087545472806,0.9682455966460233,0.9965417347695845,ETV1--ICC16
viper,BCL6,ICC8,0.03477929630848509,0.9722557297949337,0.9965417347695845,BCL6--ICC8
viper,HNF1A,KMCH1,0.038390596705513855,0.9693762581986664,0.9965417347695845,HNF1A--KMCH1
viper,MAFF,ICC8,-0.03642456915642507,0.9709438238214849,0.9965417347695845,MAFF--ICC8
viper,NR2F2,ICC10-8,0.0387764231970422,0.9690686422570354,0.9965417347695845,NR2F2--ICC10-8
viper,ZBTB16,SNU478,0.04392732408843664,0.9649623348450069,0.9965417347695845,ZBTB16--SNU478
viper,NR2F1,OCUG1,0.0376279570667308,0.9699843171855351,0.9965417347695845,NR2F1--OCUG1
viper,ELK1,SNU423,0.041047744904047834,0.9672578329843194,0.9965417347695845,ELK1--SNU423
viper,FOSL2,HLF,-0.041708291522631565,0.9667312440353427,0.9965417347695845,FOSL2--HLF
viper,PRDM1,HUH1,-0.039001688970343444,0.9688890420361584,0.9965417347695845,PRDM1--HUH1
viper,NR5A1,HUH28,0.03780496643808223,0.9698431845597104,0.9965417347695845,NR5A1--HUH28
viper,TCF12,ECC4,-0.039099532334443673,0.9688110338285941,0.9965417347695845,TCF12--ECC4
viper,ZBTB16,ICC4,0.04047827195861207,0.9677118293070864,0.9965417347695845,ZBTB16--ICC4
viper,NR2F2,TKKK,-0.03889428034815956,0.9689746767412261,0.9965417347695845,NR2F2--TKKK
viper,ARNT,HUH7,0.036760002261150546,0.9706763660496093,0.9965417347695845,ARNT--HUH7
viper,GLYR1,KMCH1,-0.037423552973732566,0.9701472932647988,0.9965417347695845,GLYR1--KMCH1
viper,BATF,SNU245,0.039779938804249015,0.9682685700850375,0.9965417347695845,BATF--SNU245
viper,SIX2,ICC17,0.03714690280313805,0.9703678747857409,0.9965417347695845,SIX2--ICC17
viper,ETS2,LI7,0.03477929630848509,0.9722557297949337,0.9965417347695845,ETS2--LI7
viper,ZNF740,ICC16,-0.040830982700424324,0.9674306393244874,0.9965417347695845,ZNF740--ICC16
viper,EPAS1,ICC17,0.03477929630848509,0.9722557297949337,0.9965417347695845,EPAS1--ICC17
viper,JUND,KKU213,0.03606271802204049,0.9712323496870657,0.9965417347695845,JUND--KKU213
viper,ASCL1,CCLP1,0.03849198695933158,0.9692954202310978,0.9965417347695845,ASCL1--CCLP1
viper,PRDM14,ICC20,-0.03791622716290614,0.9697544749472636,0.9965417347695845,PRDM14--ICC20
viper,E2F3,JHH2,-0.0453707168996216,0.9638118214716526,0.9965417347695845,E2F3--JHH2
viper,RUNX1,ICC16,0.03477929630848509,0.9722557297949337,0.9965417347695845,RUNX1--ICC16
viper,BHLHE22,SNU308,-0.036417720876627785,0.9709492843353167,0.9965417347695845,BHLHE22--SNU308
viper,BRF2,TKKK,0.04422542556215347,0.9647247152096126,0.9965417347695845,BRF2--TKKK
viper,HOXB7,CCLP1,-0.041306479212675294,0.9670515678157587,0.9965417347695845,HOXB7--CCLP1
viper,TCF7,ECC3,-0.03580012472943483,0.9714417336124264,0.9965417347695845,TCF7--ECC3
viper,NR2F6,ECC3,-0.03780496643808223,0.9698431845597104,0.9965417347695845,NR2F6--ECC3
viper,ETV1,HLF,-0.040901140484627785,0.9673747082346058,0.9965417347695845,ETV1--HLF
viper,NR5A1,ICC8,-0.03477929630848509,0.9722557297949337,0.9965417347695845,NR5A1--ICC8
viper,RUNX1,G415,-0.03477929630848509,0.9722557297949337,0.9965417347695845,RUNX1--G415
viper,TFCP2,ICC4,0.04485418573068313,0.9642235345532312,0.9965417347695845,TFCP2--ICC4
viper,SIX2,ICC21,0.03772640157338166,0.9699058255655589,0.9965417347695845,SIX2--ICC21
viper,TFCP2,ICC21,0.03804232405760772,0.9696539367174832,0.9965417347695845,TFCP2--ICC21
viper,ETS2,ECC3,0.03780496643808223,0.9698431845597104,0.9965417347695845,ETS2--ECC3
viper,IRF8,ICC6,-0.035524704060460495,0.9716613478132939,0.9965417347695845,IRF8--ICC6
viper,E2F2,ICC10-8,0.03780496643808223,0.9698431845597104,0.9965417347695845,E2F2--ICC10-8
viper,MYC,JHH4,0.03879911752236142,0.9690505484213741,0.9965417347695845,MYC--JHH4
viper,PITX2,SNU475,0.03640954727809963,0.9709558016011626,0.9965417347695845,PITX2--SNU475
viper,GATA2,HUH28,0.03780496643808223,0.9698431845597104,0.9965417347695845,GATA2--HUH28
viper,CUX1,ECC3,0.03780496643808223,0.9698431845597104,0.9965417347695845,CUX1--ECC3
viper,IKZF1,KKU055,-0.04428670926520662,0.9646758657508198,0.9965417347695845,IKZF1--KKU055
viper,NR2F2,ECC3,0.03555454328205193,0.9716375545900183,0.9965417347695845,NR2F2--ECC3
viper,NFE2L2,ICC12,-0.03629208984295249,0.971049457177322,0.9965417347695845,NFE2L2--ICC12
viper,SATB1,ECC3,-0.03546096823420697,0.9717121696237696,0.9965417347695845,SATB1--ECC3
viper,LHX2,JHH5,0.03931792956605094,0.968636911942099,0.9965417347695845,LHX2--JHH5
viper,CUX1,HUH28,0.03780496643808223,0.9698431845597104,0.9965417347695845,CUX1--HUH28
viper,SREBF2,HUH6,-0.036341866001908134,0.9710097677308911,0.9965417347695845,SREBF2--HUH6
viper,CUX1,ICC12,-0.03629208984295249,0.971049457177322,0.9965417347695845,CUX1--ICC12
viper,HHEX,JHH4,-0.03953094334501716,0.9684670835691891,0.9965417347695845,HHEX--JHH4
viper,SMAD4,ECC3,0.03780496643808223,0.9698431845597104,0.9965417347695845,SMAD4--ECC3
viper,MAFK,SNU478,0.04353760774802082,0.9652729862871916,0.9965417347695845,MAFK--SNU478
viper,SREBF1,TGBC52TKB,-0.0438573728899217,0.9650180940892642,0.9965417347695845,SREBF1--TGBC52TKB
viper,CUX1,ICC11,-0.0438573728899217,0.9650180940892642,0.9965417347695845,CUX1--ICC11
viper,ATF4,SNU245,-0.03475373111618711,0.9722761155432043,0.9965417347695845,ATF4--SNU245
viper,MBD4,CCLP1,0.04501155182848417,0.9640981012600343,0.9965417347695845,MBD4--CCLP1
viper,SMAD4,HUH28,0.03780496643808223,0.9698431845597104,0.9965417347695845,SMAD4--HUH28
viper,OTX2,YSCCC,-0.041729181263580266,0.9667145909318401,0.9965417347695845,OTX2--YSCCC
viper,IKZF1,JHH5,0.04089099777677374,0.967382794179954,0.9965417347695845,IKZF1--JHH5
viper,SREBF2,TGBC1TKB,0.04403428447894193,0.9648770752999782,0.9965417347695845,SREBF2--TGBC1TKB
viper,KMT2A,G415,0.03477929630848509,0.9722557297949337,0.9965417347695845,KMT2A--G415
viper,KMT2A,ECC3,0.03780496643808223,0.9698431845597104,0.9965417347695845,KMT2A--ECC3
viper,GATA2,G415,0.03477929630848509,0.9722557297949337,0.9965417347695845,GATA2--G415
viper,POU3F2,SNU475,0.0385131800934649,0.9692785230857986,0.9965417347695845,POU3F2--SNU475
viper,SMAD4,ICC12,-0.03629208984295249,0.971049457177322,0.9965417347695845,SMAD4--ICC12
viper,CEBPD,ICC26,-0.03719486201055655,0.9703296353009846,0.9965417347695845,CEBPD--ICC26
viper,EGR2,RBE,-0.04474671157718008,0.9643092005085829,0.9965417347695845,EGR2--RBE
viper,RBPJ,SNU475,0.042201737046382345,0.9663378778328893,0.9965417347695845,RBPJ--SNU475
viper,HHEX,ICC10-6,-0.04356791360724441,0.9652488286325231,0.9965417347695845,HHEX--ICC10-6
viper,SREBF2,KMCH1,0.04178975365201604,0.9666663032799507,0.9965417347695845,SREBF2--KMCH1
viper,MAF,ICC21,0.03699496783354822,0.9704890180826561,0.9965417347695845,MAF--ICC21
viper,ETS2,ICC10-8,0.040830982700424324,0.9674306393244874,0.9965417347695845,ETS2--ICC10-8
viper,HES1,TGBC52TKB,0.038464042698585894,0.9693177000259428,0.9965417347695845,HES1--TGBC52TKB
viper,FOXA1,TGBC1TKB,0.03741363663511077,0.9701551998211595,0.9965417347695845,FOXA1--TGBC1TKB
viper,SREBF1,SNU423,-0.040830982700424324,0.9674306393244874,0.9965417347695845,SREBF1--SNU423
viper,HIC1,KKU100,-0.040830982700424324,0.9674306393244874,0.9965417347695845,HIC1--KKU100
viper,CUX1,ICC8,-0.03477929630848509,0.9722557297949337,0.9965417347695845,CUX1--ICC8
viper,GATA2,KKU100,-0.040830982700424324,0.9674306393244874,0.9965417347695845,GATA2--KKU100
viper,CUX1,JHH2,0.03780496643808223,0.9698431845597104,0.9965417347695845,CUX1--JHH2
viper,NR2F6,JHH2,-0.03780496643808223,0.9698431845597104,0.9965417347695845,NR2F6--JHH2
viper,GLYR1,HUH7,0.045686896716855226,0.9635598078095596,0.9965417347695845,GLYR1--HUH7
viper,HOXA1,HEPG2,-0.03477929630848509,0.9722557297949337,0.9965417347695845,HOXA1--HEPG2
viper,LYL1,JHH4,0.035041274100964935,0.9720468290949982,0.9965417347695845,LYL1--JHH4
viper,JUN,SNU398,0.03762895582076131,0.9699835208590734,0.9965417347695845,JUN--SNU398
viper,CUX1,SNU423,-0.040830982700424324,0.9674306393244874,0.9965417347695845,CUX1--SNU423
viper,TCF7L2,SNU878,0.03568059282481201,0.9715370453797968,0.9965417347695845,TCF7L2--SNU878
viper,ZNF318,SKHEP1,-0.04153266061707447,0.9668712559018143,0.9965417347695845,ZNF318--SKHEP1
viper,EOMES,KMCH1,-0.03487217721206248,0.9721816664827986,0.9965417347695845,EOMES--KMCH1
viper,E2F2,JHH2,-0.0453707168996216,0.9638118214716526,0.9965417347695845,E2F2--JHH2
viper,MYB,ECC3,0.04514111946977334,0.9639948262139025,0.9965417347695845,MYB--ECC3
viper,TCF7,OCUG1,-0.04069583489977058,0.967538382115077,0.9965417347695845,TCF7--OCUG1
viper,AHR,HUH6,-0.03936369460655141,0.9686004249692249,0.9965417347695845,AHR--HUH6
viper,USF1,NOZ,-0.03615920140613177,0.9711554172609069,0.9965417347695845,USF1--NOZ
viper,SREBF1,SNU398,-0.037804966438082094,0.9698431845597105,0.9965417347695845,SREBF1--SNU398
viper,NR0B1,KMCH1,-0.03931792956605094,0.968636911942099,0.9965417347695845,NR0B1--KMCH1
viper,RELB,ICC26,0.03752106296677248,0.9700695461512577,0.9965417347695845,RELB--ICC26
viper,ZHX1,HUH7,-0.03707497279012627,0.9704252271255245,0.9965417347695845,ZHX1--HUH7
viper,SREBF1,KKU055,0.03477929630848509,0.9722557297949337,0.9965417347695845,SREBF1--KKU055
viper,CEBPZ,SNU245,-0.03756789772905337,0.9700322037455088,0.9965417347695845,CEBPZ--SNU245
viper,ASCL1,LI7,-0.0371496164834115,0.9703657110756155,0.9965417347695845,ASCL1--LI7
viper,SPI1,EGI1,0.04481603023686361,0.9642539476492871,0.9965417347695845,SPI1--EGI1
viper,USF1,SNU761,0.036943567035553244,0.9705300019693264,0.9965417347695845,USF1--SNU761
viper,ATF4,SSP25,-0.043075651380625433,0.9656412286625843,0.9965417347695845,ATF4--SSP25
viper,PAX8,HEPG2,-0.03477929630848509,0.9722557297949337,0.9965417347695845,PAX8--HEPG2
viper,SREBF1,ICC14,0.03780496643808223,0.9698431845597104,0.9965417347695845,SREBF1--ICC14
viper,FOXM1,SNU245,-0.04127965466985684,0.9670729524648811,0.9965417347695845,FOXM1--SNU245
viper,NR2F6,ICC8,0.03477929630848509,0.9722557297949337,0.9965417347695845,NR2F6--ICC8
viper,PPARD,SG231,0.037030102558713376,0.9704610038232294,0.9965417347695845,PPARD--SG231
viper,WT1,EGI1,-0.04070240384733574,0.967533145192298,0.9965417347695845,WT1--EGI1
viper,RUNX3,TGBC1TKB,0.03960048617791916,0.9684116398305851,0.9965417347695845,RUNX3--TGBC1TKB
viper,NR2F6,ICC11,0.0438573728899217,0.9650180940892642,0.9965417347695845,NR2F6--ICC11
