ProteinID,feature,corr,p-value,q-value
KIF1C,KIF1C,-0.1494562545206602,0.2902838681329206,0.4511605407455929
ERCC2,ERCC2,-0.14991925321248412,0.2887750612686328,0.44931740294698935
BRAP,BRAP,-0.1500381493875252,0.2883884343102092,0.44931740294698935
2ABD,2ABD,-0.1509951612185065,0.31650144216549037,0.4759933453743747
IF4A2,IF4A2,-0.15119727825849122,0.28463691084769477,0.4459990002455197
TPRKB,TPRKB,-0.15168315938732313,0.29815087769087234,0.455541281252787
CRK,CRK,-0.15179740123598084,0.28270724748683734,0.44388220843890325
CD59,CD59,-0.1518435183124307,0.29763436768493573,0.4552871246829901
EF2,EF2,-0.1533735246268994,0.2776803352197467,0.44049807055542034
CNOT8,CNOT8,-0.15356354183315774,0.2819842310961704,0.44320062551385797
MUC18,MUC18,-0.1537135864871483,0.2766035269362639,0.43924411006234865
A0A0D9SGE8,A0A0D9SGE8,-0.1538017756954228,0.3019895050268753,0.46048896690976815
NAA15,NAA15,-0.15468466652329607,0.2735438064256023,0.43646427027065016
VIP2,VIP2,-0.1550220718908271,0.2875158245547425,0.44867678012917095
EFL1,EFL1,-0.1567323898703789,0.29275887021591834,0.4522579122972998
SUH,SUH,-0.15679412075797905,0.2819734180525118,0.44320062551385797
NDUB6,NDUB6,-0.1570325592705474,0.28123304766533713,0.4431320312707383
J3KQV8,J3KQV8,-0.15769344854118306,0.2791876135675052,0.4424316107567696
PRS7,PRS7,-0.15820264818264257,0.262647613751273,0.4226201416871015
PRAF2,PRAF2,-0.15922741066891097,0.2744778596415553,0.43686248774309056
PCH2,PCH2,-0.15953381087456672,0.25860148751950635,0.41757334932097134
PSMD1,PSMD1,-0.16018732111826212,0.2566305271763357,0.4156612637547947
FA50A,FA50A,-0.16029376995856426,0.2563104422386239,0.4156239095074515
ANKH1,ANKH1,-0.16075921525868161,0.2803772113979761,0.4427397122065056
PUM2,PUM2,-0.1623971185794581,0.2598371809211613,0.4191274821588449
PPWD1,PPWD1,-0.16302855275776126,0.2481792264280022,0.40587093106669014
SOGA1,SOGA1,-0.1651202770480965,0.2568754094130022,0.4156612637547947
IPO8,IPO8,-0.16551540831107434,0.24093867520170043,0.3957172674083603
FRG1,FRG1,-0.1659731955688503,0.2396217015596866,0.3952469787016766
NDC80,NDC80,-0.1664006865652013,0.23839633632432888,0.3940732542257764
TBC15,TBC15,-0.16651359888202602,0.23807340039524702,0.3940732542257764
DNLI4,DNLI4,-0.16673684715549322,0.25218224356649865,0.41050300460424466
TNPO1,TNPO1,-0.16684916100606328,0.23711544085666222,0.3934507237161652
RAE1,RAE1,-0.1675460463711133,0.23992096357968307,0.39531552967909117
SP16H,SP16H,-0.1675498259116653,0.2351237132242287,0.39204323487605086
TXND9,TXND9,-0.16781200824799275,0.23438138833890754,0.3912307396212015
MTMR9,MTMR9,-0.1690964247790773,0.24042444489507758,0.3957172674083603
ANR52,ANR52,-0.16927348245905124,0.25007354626731704,0.4085333546049673
M0R2B7,M0R2B7,-0.16927498466862748,0.25534041972605614,0.4144891046135134
GLO2,GLO2,-0.16995448971263852,0.22837562329212374,0.38449362829976574
CND1,CND1,-0.17035323938237312,0.22726969426844085,0.38311177033822885
RSPRY,RSPRY,-0.1707050084406796,0.22629714369943238,0.3818919894773699
LPIN1,LPIN1,-0.17132991524519736,0.23916489052048054,0.3949181292340335
RHEB,RHEB,-0.17232274922554594,0.2218615903607522,0.3777310539549321
CCNB1,CCNB1,-0.1724896854710346,0.2214073430542315,0.3773765158279901
A0A286YFF8,A0A286YFF8,-0.1733128003520829,0.24401090307088424,0.399479962978374
WAPL,WAPL,-0.17340636353049388,0.21892450379945325,0.3743926296860215
TMM43,TMM43,-0.17403854549565065,0.21722356484946112,0.372673996990038
RAB3B,RAB3B,-0.17487127538693487,0.21499713157940126,0.3705680897110129
TTC37,TTC37,-0.17533982727460853,0.21375141934506986,0.369562958162318
TBB2A,TBB2A,-0.1757583194968813,0.21264307432486307,0.3685813288297627
IQGA1,IQGA1,-0.1771981491726314,0.20886055426967295,0.3661623888567752
NDK7,NDK7,-0.17730164981959531,0.222936897381218,0.37829461488544464
ELP3,ELP3,-0.17794085046904587,0.21157501061177603,0.3685759330443975
UB2G1,UB2G1,-0.17811134419951408,0.2064861760951024,0.36408022313780125
RBCC1,RBCC1,-0.18025402802602097,0.20098979985567295,0.356849945577086
ANC2,ANC2,-0.18057449563219424,0.2001767258140103,0.35623097146019933
TELO2,TELO2,-0.18144785361590546,0.21212848975150272,0.3685759330443975
A0A1C7CYZ0,A0A1C7CYZ0,-0.18194770354114245,0.22094093140457544,0.37700043245230114
F16B1,F16B1,-0.18249139229277847,0.19536187052763704,0.3509193318376993
RBL1,RBL1,-0.1831911220865286,0.20769535704615213,0.3649538118084735
F120C,F120C,-0.18378876003858183,0.20619063982758576,0.36397749309035277
D6RER5,D6RER5,-0.18405891517910566,0.2155383468353226,0.37066796417644043
ASAP1,ASAP1,-0.18414628127583366,0.19127182939652182,0.3473272030430718
CSN6,CSN6,-0.18428543725319954,0.1909307128713531,0.3473272030430718
LIMS1,LIMS1,-0.18480377262137165,0.20365265401743843,0.36049576164894526
DJC13,DJC13,-0.1848142129024938,0.18963847145718388,0.3462498533681419
KINH,KINH,-0.1851425251054128,0.18883928114308474,0.3456795432857899
SYNJ2,SYNJ2,-0.18518987133504727,0.18872422808329375,0.3456795432857899
RANB9,RANB9,-0.18609880886777883,0.18652518626466935,0.3428070927913505
KIF11,KIF11,-0.18674644667926155,0.18496956111921997,0.34144802257146023
A0A087WVQ6,A0A087WVQ6,-0.18720182000670366,0.20766711482397196,0.3649538118084735
VMA21,VMA21,-0.18893135509451678,0.19355866943419087,0.3488141895302153
C9JIZ6,C9JIZ6,-0.19098201473987164,0.19846949079596882,0.35442630835973943
AKAP2,AKAP2,-0.19175555751265436,0.1732511396641895,0.32371163001810804
CNN1,CNN1,-0.19227296396028484,0.18565121905228396,0.34229443512764857
HARS1,HARS1,-0.19330335983023542,0.1929661259017246,0.34824710250970065
A0A087X2H1,A0A087X2H1,-0.19409284978298016,0.19111935656486376,0.3473272030430718
B3GLT,B3GLT,-0.19428250229546362,0.1810087048624505,0.33534704499879114
SEPT6,SEPT6,-0.19439176914850917,0.16730457031674606,0.3156767661327041
UBP32,UBP32,-0.1944409152243212,0.1806463124669823,0.33508034259292724
CDK1,CDK1,-0.19476411589081288,0.1664767927585911,0.3156679852801962
THADA,THADA,-0.19553180137953502,0.16477955424385396,0.31283643095305935
NCDN,NCDN,-0.19824278382388347,0.172104802526367,0.3227491040042139
TBB5,TBB5,-0.1984597279685883,0.158422274072324,0.30389288376174
SPN1,SPN1,-0.19934739914844757,0.17433916446369113,0.3249529505313514
AGO3,AGO3,-0.19959160871431975,0.16914587507773207,0.3179776622172071
DIAP3,DIAP3,-0.2012743374640748,0.1524825634122931,0.29495031032678093
FXR1,FXR1,-0.20162071940829626,0.15176310204144708,0.2939452001661361
ERF1,ERF1,-0.20288013363346508,0.14916832406147926,0.2907593555878616
JMJD6,JMJD6,-0.2034262014573996,0.14805351868861383,0.2900563188612179
SHCBP,SHCBP,-0.20379543237954267,0.1473032335286724,0.28967795578102956
CO5A1,CO5A1,-0.2045038190593471,0.1586820077530337,0.30389288376174
A0A494C0R8,A0A494C0R8,-0.2048239540746153,0.16725339729427063,0.3156767661327041
AAKG1,AAKG1,-0.20507394970745038,0.15749895234338795,0.3031410199432335
SPSY,SPSY,-0.2058251411810594,0.14322908044670699,0.28350117342612713
DYST,DYST,-0.20689876645978716,0.1494029696784344,0.2907593555878616
EIF3D,EIF3D,-0.21057161984273898,0.13402969777615636,0.27160047079078453
CGNL1,CGNL1,-0.2110276775304407,0.145528701084388,0.28731148965695136
BACH,BACH,-0.2110280886805618,0.13316891515704482,0.2702131162049031
ELP6,ELP6,-0.21107962903058838,0.14542730495234868,0.28731148965695136
SH3B4,SH3B4,-0.21127056620989765,0.13271335564915185,0.26964541399443565
PP4C,PP4C,-0.21185096341336945,0.1316276760192579,0.268316435656008
A0A0A0MQX8,A0A0A0MQX8,-0.21194125762078905,0.15266658826562193,0.29495031032678093
CD123,CD123,-0.21221742192312662,0.13094563177287705,0.26782746551945785
PSA7,PSA7,-0.2122662903084535,0.1308548802395047,0.26782746551945785
FNBP1,FNBP1,-0.2127380494593771,0.1422179308977715,0.2825936606181107
ANFY1,ANFY1,-0.21276475515210605,0.14216668421450446,0.2825936606181107
CCD22,CCD22,-0.21293646828719087,0.14183750432642167,0.2825936606181107
ATG7,ATG7,-0.2144012739389138,0.12693608838583198,0.2610187125789092
AP2A2,AP2A2,-0.2151530678652095,0.12557745550645133,0.25996287160788817
GDIB,GDIB,-0.21549109166659627,0.12497017570298062,0.25941035118859573
DNJC9,DNJC9,-0.21556963781774105,0.12482938127909399,0.25941035118859573
MKRN2,MKRN2,-0.21651599566416752,0.1351037800685019,0.27198057562346706
RABE1,RABE1,-0.2166320025425509,0.12293684740775573,0.2562297879395344
EIF3I,EIF3I,-0.21717713137429007,0.12197421090705772,0.2549161301518073
RRAS2,RRAS2,-0.21753958321193334,0.12133733086038925,0.25427795838775563
VAC14,VAC14,-0.21764799097362136,0.12114733363491079,0.2542270995840672
ATG5,ATG5,-0.21786026425291327,0.12077595365320318,0.25379494918358037
PSB3,PSB3,-0.21809830404599206,0.12036052237308677,0.2536168150004328
VATD,VATD,-0.21827464972677696,0.13188434972922428,0.268316435656008
KAPCB,KAPCB,-0.22061379534841177,0.1318614785012186,0.268316435656008
EIF3K,EIF3K,-0.2209209889280286,0.11551665205364747,0.2453155578449855
SNTB2,SNTB2,-0.2221501542944883,0.11345439249279185,0.24239420345953022
NECP2,NECP2,-0.22269514129954313,0.11254907684360321,0.2407953750043059
PSDE,PSDE,-0.22307201882830893,0.11192625628543482,0.24013269530329653
ATG4B,ATG4B,-0.22320857050600573,0.1117012453288689,0.24013269530329653
NEDD4,NEDD4,-0.22577106698755944,0.10754261761092691,0.23400053250377573
B4DUT8,B4DUT8,-0.22633835166857116,0.1260553198984682,0.2602541867082775
ANO10,ANO10,-0.230153175270399,0.10070775941115076,0.22324523545766659
TRIM3,TRIM3,-0.23058480155930525,0.11093855839442764,0.23935267029121238
DPOE1,DPOE1,-0.23201160318958114,0.09791257318008945,0.21894735751932537
EXOC2,EXOC2,-0.23322627925116596,0.1067951701856057,0.23303526467243124
SMG8,SMG8,-0.23349285355403765,0.09572803384995676,0.21646061856503623
GNA11,GNA11,-0.23355244853420945,0.09564094184003286,0.21646061856503623
RS13,RS13,-0.23382005632882943,0.09525061823847841,0.21646061856503623
Q5VZU9,Q5VZU9,-0.234648207024036,0.11237577120583521,0.24076038132646815
STALP,STALP,-0.23495678746902682,0.10794189061054188,0.23453662917361365
MARE1,MARE1,-0.2349935262923717,0.09355362220866895,0.21355841736324133
SNX2,SNX2,-0.2352167396277062,0.09323350420099727,0.21355841736324133
ARPC2,ARPC2,-0.235418183929241,0.09294533811430739,0.21344034231638853
CDK17,CDK17,-0.23542022147788852,0.09294242694586195,0.21344034231638853
TRI32,TRI32,-0.23668140357862882,0.09115407418847288,0.2109055049850941
EST1A,EST1A,-0.23692912286537765,0.09080598202339821,0.21041748704515537
CCD93,CCD93,-0.23782990483009467,0.08954894502925378,0.20908383816571585
RAP1B,RAP1B,-0.23865016285948037,0.0884161352587419,0.20738585854267597
SPEE,SPEE,-0.23943630356666148,0.08734098371092622,0.20555452411256456
DYHC2,DYHC2,-0.23951880362556918,0.10490133261343623,0.22988377747001598
UBP4,UBP4,-0.24023430664715237,0.09637718544975211,0.21646061856503623
CLAP1,CLAP1,-0.2408481828959197,0.08543576030355636,0.20319140512504721
A0A5F9ZI21,A0A5F9ZI21,-0.24099035528220486,0.1027198136847846,0.2263968307362925
JIP4,JIP4,-0.2411546215639367,0.08502657939788247,0.20253225589495605
B3KS98,B3KS98,-0.24196657080011846,0.1012919607684595,0.22389318129512517
IMA4,IMA4,-0.24395677334664642,0.08135581407510181,0.1955868270409847
PP2AA,PP2AA,-0.2443885650828263,0.08080143559056482,0.19458304897319692
FRMD6,FRMD6,-0.24486735495296946,0.09346113817853854,0.21355841736324133
CAMP1,CAMP1,-0.24489667565791465,0.0801528849253515,0.19362917397714835
EXT1,EXT1,-0.24555106797562715,0.09252065822760484,0.21342359356563284
MMS19,MMS19,-0.2468753584288154,0.07766629408384594,0.19092963962278792
F8VYN9,F8VYN9,-0.247514882931586,0.09346492181147677,0.21355841736324133
DVL2,DVL2,-0.24813120432075386,0.0761199562672826,0.18772992429905389
GBB1,GBB1,-0.2486233439642003,0.07552066119756326,0.1868527327049388
PSF2,PSF2,-0.24965430134317226,0.07726460659461058,0.19024704095687422
GARS,GARS,-0.25090619302336586,0.0889168795148992,0.20792453228026733
ARH40,ARH40,-0.25136154563938,0.08147326106857185,0.1955868270409847
AMD,AMD,-0.25367091275788495,0.07861996769111175,0.1923493308423691
RING2,RING2,-0.2543430276280874,0.06882601670995364,0.17479985038587564
CDC23,CDC23,-0.25634714263417124,0.06659541976813443,0.17054653409735931
KAP3,KAP3,-0.25844028768461086,0.07297656876992946,0.18290778602689678
HPF1,HPF1,-0.25859276879501547,0.07924674314790806,0.19295953014109676
MP2K2,MP2K2,-0.2597107914343488,0.06298173225755373,0.1637525038696397
CHPF2,CHPF2,-0.2605018668257815,0.06485528575187721,0.16720673671156241
DX39B,DX39B,-0.2620032609758022,0.06061018401995645,0.15947859740413928
COR1C,COR1C,-0.26393610839687276,0.058666890509698005,0.15691941624702802
WDR48,WDR48,-0.26531732904232275,0.05730918375798981,0.15450314215247166
GNAS1,GNAS1,-0.2655286934766103,0.05710367095367701,0.15422012542771218
AKA10,AKA10,-0.2655427951862377,0.057089980827735726,0.15422012542771218
RAB2B,RAB2B,-0.2657013193984912,0.05693626548353096,0.15422012542771218
DYHC1,DYHC1,-0.2669647276317242,0.055723080911293216,0.15318854142997096
G3BP1,G3BP1,-0.26816202395642486,0.05459273222049599,0.15126115393370076
HIF1N,HIF1N,-0.26822069180612246,0.05453782497308385,0.15126115393370076
MINP1,MINP1,-0.2683016007967323,0.05446217551510283,0.15126115393370076
TRIO,TRIO,-0.269284180593024,0.05355022493647364,0.15045063196437833
GIT2,GIT2,-0.2693541100808748,0.053485796216276714,0.15045063196437833
WWC2,WWC2,-0.26954047337227627,0.058366902778550285,0.1565294210879303
OXSR1,OXSR1,-0.270613934781508,0.052335783377888176,0.14831180878355418
UFO,UFO,-0.27080662197317473,0.05982985558127687,0.15796729511476543
OGFD1,OGFD1,-0.271246015034936,0.05176639614286911,0.1470549105243726
VPS41,VPS41,-0.2713107694701145,0.05933719709471867,0.15741275943693303
TF2H4,TF2H4,-0.2717494036852349,0.05131653976881678,0.14604744342368264
MALT1,MALT1,-0.2720356704239445,0.05106213428453758,0.14568429841022143
PHLB1,PHLB1,-0.2732824727632513,0.049966015115073883,0.14469880608030444
HERC4,HERC4,-0.2737871641949681,0.04952779191290166,0.14444036652926073
KCTD5,KCTD5,-0.27558489663814556,0.055290083030398396,0.15254494131048765
DC1L1,DC1L1,-0.2771699536873966,0.046670567882237106,0.13767817525259946
RHG17,RHG17,-0.27723801003881365,0.053785759092710175,0.15083611416493128
PAN2,PAN2,-0.27734489124225603,0.05632949037636527,0.15375344882089736
MYO9B,MYO9B,-0.2776431996039099,0.05342212987999963,0.15045063196437833
PTPRG,PTPRG,-0.2787916992988217,0.05240221666276817,0.14831180878355418
SENP3,SENP3,-0.28029166224110824,0.05109397167190295,0.14568429841022143
ACLY,ACLY,-0.2815151248944184,0.04536487454545997,0.13486379370685192
KIFA3,KIFA3,-0.2815967625969529,0.0525049258926229,0.14832883300052216
CK068,CK068,-0.28216307777092536,0.04270026067654091,0.12988755432660087
SRGP2,SRGP2,-0.28295677438806227,0.04209543644353172,0.1283785278417051
HDAC2,HDAC2,-0.2830241048574199,0.05389425205032888,0.15086456687081112
TLE4,TLE4,-0.2835253374389105,0.048363555351628416,0.14185409925315104
STAM1,STAM1,-0.2836563692187548,0.041568165435714385,0.12702303939917503
UB2R1,UB2R1,-0.2847831514801664,0.047334061046481336,0.13936746572994696
RRAGC,RRAGC,-0.2869105481445746,0.04563346002195145,0.13513847041249713
DRG2,DRG2,-0.2880538413268345,0.03837666969712579,0.11965408803941252
CO1A1,CO1A1,-0.2884363249726136,0.04444472302567085,0.13316055687769354
TBP,TBP,-0.28846942332653663,0.044419218916899116,0.13316055687769354
CMIP,CMIP,-0.28870954711055696,0.04423454786023128,0.13305058121097016
PRPS1,PRPS1,-0.28873411737305943,0.037901488202819765,0.11889751104933645
BICD2,BICD2,-0.2888394632337648,0.0378283384916614,0.11889751104933645
NUP93,NUP93,-0.2897560919665154,0.03719675388895827,0.11740703799518927
SAR1A,SAR1A,-0.28995107728241687,0.03706353208878524,0.11722774891586919
AIDA,AIDA,-0.29082269790498233,0.03647281256989714,0.11559771587235992
EIF3F,EIF3F,-0.29127612722556045,0.036168600866251385,0.11518131173503435
RHOA,RHOA,-0.2913193824047336,0.03613969028882176,0.11518131173503435
BTF3,BTF3,-0.29211050664311833,0.0356142847120898,0.11429354131453087
PKN1,PKN1,-0.29468252041278514,0.0339496188880154,0.11080577739194813
RS15A,RS15A,-0.2951026293811173,0.03368394250957213,0.11017306569228923
CPNE7,CPNE7,-0.29548569842437933,0.03927626896385049,0.12147136409384406
UBR7,UBR7,-0.29712601862915916,0.03814732550490975,0.119181257280105
ARF6,ARF6,-0.2976079020790359,0.03213516616033907,0.1071591638554681
AKT1,AKT1,-0.29935160825504026,0.031092496871721668,0.10459625044127421
OSBL8,OSBL8,-0.29994362052833573,0.030744961462500872,0.10377660657511796
SYNEM,SYNEM,-0.3013872498216933,0.03161643202162242,0.10590097925751821
INT2,INT2,-0.30207826557067824,0.029518576466825795,0.10221556726887307
PDLI7,PDLI7,-0.30254840226396434,0.02925403089617731,0.10186890653169929
CEGT,CEGT,-0.3028740810744789,0.0385113579608224,0.11983047284361371
EIF3M,EIF3M,-0.3047063982099034,0.028064969087629725,0.09896933926534253
HOME3,HOME3,-0.30710515057477167,0.026790919330857654,0.09692752418286708
CAP1,CAP1,-0.30962496122990146,0.025505082861885714,0.09391503984970759
DLGP4,DLGP4,-0.3097042625378807,0.030348066255655424,0.10323873736064619
WASF1,WASF1,-0.3097109690851051,0.0269916351560246,0.09699812553713597
TPPC4,TPPC4,-0.31000446616091887,0.030179496425914887,0.10321482298825443
CDK4,CDK4,-0.3106782998108004,0.03161841492825511,0.10590097925751821
RUXF,RUXF,-0.3108242260264984,0.029723147334487672,0.10269213516014435
RENT2,RENT2,-0.31113873386217666,0.024757808204254567,0.09240505543875062
CEP55,CEP55,-0.31171867130677955,0.024476435111456647,0.09180159281411858
DPYL3,DPYL3,-0.3124606443537038,0.02412036756600544,0.09092398640280912
CYLD,CYLD,-0.3127355620540373,0.03233207286808869,0.10735367917672738
UBE2A,UBE2A,-0.3132354026129133,0.028414034966317833,0.09997048082186137
GL8D1,GL8D1,-0.31450396132759173,0.027744812805693467,0.09829224675273392
AKT2,AKT2,-0.31518444495603093,0.027391279721848197,0.0975720474233222
PPME1,PPME1,-0.3152901371093567,0.022802215305519076,0.08766565984628136
ALS2,ALS2,-0.31532648940553726,0.02278568318864639,0.08766565984628136
ARL2,ARL2,-0.3154661294799497,0.02272227221738876,0.08766565984628136
P4K2A,P4K2A,-0.31560401952291256,0.02717517721950529,0.09739888283813346
COMD5,COMD5,-0.3159761219130706,0.02698471821722562,0.09699812553713597
AMOL2,AMOL2,-0.3168185413304663,0.022115793141974337,0.08743718216440369
D6REX3,D6REX3,-0.31765330718774965,0.024582051888742164,0.09197284779836704
TEX30,TEX30,-0.3200296071101897,0.02659146427123173,0.09643334797179544
GBF1,GBF1,-0.32013144658453946,0.02068757070855072,0.08358774392563084
KIRR1,KIRR1,-0.32085940761761955,0.020384414193969976,0.08294347844442955
ASM,ASM,-0.3211573915984948,0.02444648526421333,0.09180159281411858
S12A4,S12A4,-0.3213834714814196,0.020168503025931588,0.08294347844442955
RRAGB,RRAGB,-0.3217377448138446,0.020023643148583268,0.08294347844442955
ECD,ECD,-0.32176186083895053,0.027418493105240218,0.0975720474233222
TGFB2,TGFB2,-0.3218748905204641,0.02736115292094645,0.0975720474233222
ENOG,ENOG,-0.32242188103187785,0.019746395385441866,0.0825367044176235
RFTN1,RFTN1,-0.3226777614061728,0.02092108078358018,0.08423343286617323
MIB1,MIB1,-0.3230678223991128,0.023562573991569247,0.08968979777436036
YETS4,YETS4,-0.32376965760770837,0.023244664097421534,0.08892098435272976
FLNC,FLNC,-0.323928199153113,0.019147393721908323,0.0809148814584225
MRP4,MRP4,-0.32400064379958443,0.01911897785761987,0.0809148814584225
ENY2,ENY2,-0.3253029147609102,0.022562662851672605,0.08766565984628136
B0QY89,B0QY89,-0.32550215033688595,0.025573406384452078,0.09391503984970759
CO4A1,CO4A1,-0.3260248629420375,0.02224741035426806,0.08750648072678771
NEXN,NEXN,-0.3264802830516693,0.018167676712847115,0.07784697228354043
SYNE1,SYNE1,-0.3265129041155537,0.018155434658090774,0.07784697228354043
PKHM2,PKHM2,-0.3271713062912804,0.021754412319507123,0.0864540634666423
EIF3A,EIF3A,-0.32792035941977515,0.01763387193901073,0.07598415605180465
VINEX,VINEX,-0.3284475685869324,0.017441808683976677,0.07536826625695837
HYCCI,HYCCI,-0.3299976064363635,0.020578186823831925,0.08351041954433379
DCTN4,DCTN4,-0.3301455957902437,0.016835255247467623,0.07378651871318667
PALLD,PALLD,-0.330657133348427,0.016656084855633375,0.07321041309037707
H3BQK9,H3BQK9,-0.33088364248583363,0.016577268134630792,0.07321041309037707
NFYC,NFYC,-0.33143427951622867,0.016386990159833262,0.0729612063975761
X6RLX0,X6RLX0,-0.3321962401234804,0.022530136162517343,0.08766565984628136
FHOD1,FHOD1,-0.3326411129055995,0.015976454393952382,0.07187061888657757
AP3B1,AP3B1,-0.3326590832995687,0.015970408159086943,0.07187061888657757
DOP2,DOP2,-0.3341131212126771,0.02029097254132301,0.08294347844442955
SEM4C,SEM4C,-0.3357160919350884,0.01966121399148083,0.0824051974397038
FLNA,FLNA,-0.3373235313322564,0.014465552966498547,0.0678598111639412
EIF3E,EIF3E,-0.33882726895411064,0.014007014958191625,0.06688730347157555
A0A0G2JHC2,A0A0G2JHC2,-0.34019223293178363,0.019299253206363682,0.08110973813304627
NMT2,NMT2,-0.3402869192590173,0.013573874047818268,0.06547900248224284
EHD2,EHD2,-0.3404381504722639,0.013529660277857979,0.06547160525625911
ACTN1,ACTN1,-0.34120706204715023,0.01330676536812343,0.06480183515778204
MOES,MOES,-0.34120768782951055,0.013306585253518008,0.06480183515778204
PARG,PARG,-0.34250936994501685,0.012936424068755493,0.0636040850047145
ANXA6,ANXA6,-0.3431914695369627,0.012746005694966808,0.06286936571086522
IPO11,IPO11,-0.3435685496728579,0.012641774029788113,0.06286936571086522
PEA15,PEA15,-0.34549199401201436,0.015040569291183843,0.06928809314468487
RIC8A,RIC8A,-0.3466421547993794,0.011819121899323841,0.060034877462128385
PAI1,PAI1,-0.3467023611859867,0.011803478589738459,0.060034877462128385
SIN3B,SIN3B,-0.3467722191108076,0.011785349853510808,0.060034877462128385
F5H5D3,F5H5D3,-0.34774133760903725,0.016616909726509966,0.07321041309037707
AP4E1,AP4E1,-0.3478660610935697,0.015403166587153672,0.06990667912631282
PEBB,PEBB,-0.34980183292512657,0.0148031895029062,0.06881240211350943
MICA3,MICA3,-0.35322890091257053,0.010209868964507433,0.054381732609563894
PK3CA,PK3CA,-0.3532640070936932,0.01486110316740935,0.06887290712630195
KPRA,KPRA,-0.35362957032732234,0.010118398765895105,0.05408231256753691
ARF4,ARF4,-0.35396662436000365,0.010042000226379596,0.05403693114640543
TYSY,TYSY,-0.3546185346276917,0.009895646915403636,0.053639301654520063
AP2A1,AP2A1,-0.3547897464099929,0.009857516843182096,0.05363854360344575
TM1L2,TM1L2,-0.35628353235974153,0.00953018935833366,0.05296851621624577
SEM3C,SEM3C,-0.3570824189841826,0.01272156608174399,0.06286936571086522
SACS,SACS,-0.3572686466924517,0.012671789098716423,0.06286936571086522
CDC16,CDC16,-0.3583588988099919,0.009091040724042796,0.05138139509757425
MYO1C,MYO1C,-0.35900488445097056,0.00895797384454725,0.05108376162652596
GNA13,GNA13,-0.36043248813983825,0.008669868903960149,0.049998416912311536
A0A0A0MTH3,A0A0A0MTH3,-0.3607599423611367,0.012732372754262557,0.06286936571086522
TX1B3,TX1B3,-0.3617519236550681,0.008410767505190637,0.049153190582680736
PCBP2,PCBP2,-0.36291446603295385,0.008188066521688114,0.04830959247795987
TSC2,TSC2,-0.36295133119504286,0.008181088994044825,0.04830959247795987
KIFC3,KIFC3,-0.36531390892420695,0.007744544090000343,0.04658874758455108
PARVA,PARVA,-0.365328341734609,0.011567416656724679,0.05934587676058748
FIL1L,FIL1L,-0.365468210767355,0.009816093085007105,0.05363854360344575
BABA1,BABA1,-0.36698537620924276,0.007448054759462896,0.04560739242847232
CYFP2,CYFP2,-0.3676699791346331,0.009350055893076385,0.05215631178174245
EH1L1,EH1L1,-0.36844091408373825,0.0071979565410867944,0.044703098518328516
PLCB4,PLCB4,-0.36844881154305503,0.009189840697302464,0.05163815248960432
ASNA,ASNA,-0.3698999822375929,0.0069546174734209055,0.04336741139929947
FHL3,FHL3,-0.3703000716489193,0.006889156183331186,0.04331133436569688
UBP13,UBP13,-0.3707457476025697,0.008731061683280823,0.05016272892192053
TBCD5,TBCD5,-0.3711483116227843,0.006752142548160513,0.04262463649744126
KTNB1,KTNB1,-0.37309969225982237,0.006445922161197115,0.040960644469169034
STK38,STK38,-0.37400985855655877,0.006307285543669861,0.04082437140923868
KIF2A,KIF2A,-0.37420819332196364,0.006277422780917126,0.04082437140923868
LOXL2,LOXL2,-0.3750264519362366,0.00792870333687929,0.047510277026456375
AP2B1,AP2B1,-0.3750811420754421,0.006147446855872754,0.04047289045883607
TCF25,TCF25,-0.37752636735602074,0.0057957968299177775,0.03863047333680398
TMX3,TMX3,-0.37810291514481736,0.005715491333631108,0.038325250049176404
FBX38,FBX38,-0.37817624990128634,0.007379876481000468,0.04546478121226794
AKA12,AKA12,-0.379670713408188,0.005502017097853843,0.03751152990270131
MAP1B,MAP1B,-0.38067909221264135,0.005368430395398362,0.037095370389824724
RAB31,RAB31,-0.38073951525008987,0.007592284189346846,0.046033849590743324
GLIP1,GLIP1,-0.38624091497489504,0.00468142862121998,0.03355753039696939
RAB23,RAB23,-0.387151837965314,0.004576593385155187,0.03311553892843423
T3HPD,T3HPD,-0.3884142632409088,0.005817235554629543,0.03863047333680398
KAT7,KAT7,-0.3884239179913758,0.004433644647089925,0.032342423046993064
ITA5,ITA5,-0.39158974872466984,0.005395256891078975,0.03711356085612173
TBC13,TBC13,-0.3924462465517598,0.004007115996895121,0.030581671339488137
ELP2,ELP2,-0.39671198561075033,0.003594637419224688,0.028263783268467613
OGA,OGA,-0.3975301549425058,0.005657717993605841,0.038233213225512604
MRC2,MRC2,-0.39862484464695985,0.004139865290296739,0.03113016350644705
OPTN,OPTN,-0.4006712907275339,0.003245771476685399,0.026768889490512916
MICA1,MICA1,-0.4013909726339368,0.003185675226594963,0.02641527458160364
PLCG1,PLCG1,-0.40190306970575995,0.003143513834695043,0.02620733816533802
XPOT,XPOT,-0.4034204455646558,0.0030214675972987676,0.025466655462946755
MYLK,MYLK,-0.40357953078922626,0.004448664447793701,0.032342423046993064
TAGL,TAGL,-0.40387579455118705,0.002985669494930525,0.025303961354825554
GDS1,GDS1,-0.4059206895377214,0.002829489271016043,0.024384474953587695
DC1I2,DC1I2,-0.40827634305571636,0.0026585738786518527,0.023171888237795125
