ProteinID,GeneName,corr,p-value,q-value
EZH2,EZH2,-0.1454770451979007,0.30346296399106,0.7914748064085265
KLF16,KLF16,0.146759089930654,0.3041078202231553,0.7914748064085265
KIF15,KIF15,-0.1457829544057832,0.3024363312293876,0.7914748064085265
DNJA2,DNAJA2,-0.1464233692131584,0.3002943587414833,0.7914748064085265
IQGA3,IQGAP3,0.1453857533392188,0.3037697744504098,0.7914748064085265
DHB12,HSD17B12,0.1458457883782896,0.3022257377777346,0.7914748064085265
DPOD4,POLD4,-0.153066707280858,0.2989630500482831,0.7914748064085265
MORC2,MORC2,0.150613442875195,0.3016112077195176,0.7914748064085265
C19L1,CWF19L1,-0.1452162287248442,0.304340036652274,0.7914748064085265
MYH3,MYH3,-0.1605924077713343,0.3036019348555383,0.7914748064085265
I3L156,PIMREG,0.1886324968811823,0.3011683573883731,0.7914748064085265
G3V4K3,VIPAS39,-0.1597690630639593,0.3002246508313423,0.7914748064085265
NCKP1,NCKAP1,-0.146511714643385,0.2999996444866593,0.7914748064085265
RM54,MRPL54,-0.1447317691740961,0.3059735021386336,0.7934496531649465
HNRPD,HNRNPD,0.1491841983933146,0.3115328049588605,0.794005040526174
ATD3A,ATAD3A,0.1504559887184235,0.3127540646483815,0.794005040526174
PURB,PURB,0.1476976743591306,0.3111739886862679,0.794005040526174
VPP2,ATP6V0A2,-0.1429278099982226,0.3121054258278801,0.794005040526174
FP100,FAAP100,0.183224464308762,0.3074283037363148,0.794005040526174
ECSIT,ECSIT,-0.1431670430768728,0.3112877524387061,0.794005040526174
LDB1,LDB1,-0.1489241737524433,0.307128143302765,0.794005040526174
BIRC6,BIRC6,-0.1435025774746438,0.3101432416514736,0.794005040526174
J3KS54,FLII,-0.1770630602369273,0.3088944427072205,0.794005040526174
ATLA3,ATL3,-0.1438210399103939,0.3090594587117161,0.794005040526174
BCAR3,BCAR3,-0.1432369731582119,0.3110489978013853,0.794005040526174
AAK1,AAK1,-0.1486824417306882,0.3079228637285556,0.794005040526174
B8ZZD4,TAX1BP1,-0.1504255870545672,0.3128529829145628,0.794005040526174
SETX,SETX,-0.1436593010331827,0.3096095804832892,0.794005040526174
DOCK7,DOCK7,0.1439637621024577,0.3085745389440616,0.794005040526174
A0A2R8YD71,SLC11A2,-0.1842980618429529,0.3126142556050999,0.794005040526174
APC7,ANAPC7,-0.1420815315088142,0.3150089199081043,0.7955829845039069
COP1,COP1,-0.1585313937986411,0.3159791811487185,0.7955829845039069
CNIH4,CNIH4,0.1463773738851101,0.3155670948802355,0.7955829845039069
GRSF1,GRSF1,-0.1419983626827102,0.3152951893615763,0.7955829845039069
CHKA,CHKA,-0.1449044953597646,0.3153663860274119,0.7955829845039069
FBX42,FBXO42,0.1701750442190368,0.3139466966073248,0.7955829845039069
NAMPT,NAMPT,0.141675834422301,0.31640690764879,0.7956089260931317
NGRN,NGRN,-0.1471270980538018,0.3183272887893547,0.7993831520849936
SENP2,SENP2,0.1553364872980509,0.3199073588917026,0.8003363883168011
A0A2R8Y6I6,DYRK1A,0.1553542770541236,0.3320987648137595,0.8003363883168011
TAD2B,TADA2B,0.1672975165400518,0.3294333392468958,0.8003363883168011
ETS1,ETS1,-0.1449094137434402,0.3257564699533238,0.8003363883168011
POTE1,POT1,0.1490433928498165,0.3284946378176485,0.8003363883168011
CHD1,CHD1,-0.1400298799073533,0.322119113227496,0.8003363883168011
ZN593,ZNF593,0.1512033542657784,0.3272126216075053,0.8003363883168011
DDI2,DDI2,-0.1394967074866195,0.3239833654194189,0.8003363883168011
SAFB1,SAFB,-0.1391237926445143,0.3252913139278656,0.8003363883168011
PSME1,PSME1,-0.1385838846622755,0.3271908611715148,0.8003363883168011
RHG05,ARHGAP5,-0.1385575685179783,0.3272836268545459,0.8003363883168011
UFL1,UFL1,-0.1404506449888029,0.3206526984635086,0.8003363883168011
DEN10,DENND10,-0.167874652419834,0.3206296478634849,0.8003363883168011
ATX2L,ATXN2L,-0.1370968541758524,0.3324586689319867,0.8003363883168011
PSRC1,PSRC1,-0.1648898340753138,0.3225224379848502,0.8003363883168011
ASPM,ASPM,-0.1431693047332873,0.3316614685539898,0.8003363883168011
K7EPJ5,MGRN1,-0.1529102397880855,0.32761682691606,0.8003363883168011
COPT1,SLC31A1,-0.1492549895752712,0.3278006209299201,0.8003363883168011
ANM7,PRMT7,-0.1464887174426803,0.3258305076036413,0.8003363883168011
VTI1B,VTI1B,-0.1371048518298226,0.3324301959505029,0.8003363883168011
GLSK,GLS,0.1390855696531078,0.3254255638365245,0.8003363883168011
INP5K,INPP5K,-0.1423546972674559,0.3291936165037139,0.8003363883168011
LMNB1,LMNB1,0.1396063266396494,0.3235995236245181,0.8003363883168011
PSN1,PSEN1,0.1488252961504471,0.3292109351149723,0.8003363883168011
T126B,TMEM126B,0.1479635845773435,0.3264274282925318,0.8003363883168011
UBP1,USP1,0.1400287150792544,0.3221231786680396,0.8003363883168011
ALG6,ALG6,0.14673329332637,0.3305107365399774,0.8003363883168011
VPS41,VPS41,0.1413760420186492,0.3325637038546203,0.8003363883168011
RASN,NRAS,0.1421460452559333,0.3299103260824544,0.8003363883168011
RFX5,RFX5,0.1422618184547402,0.3295125300787696,0.8003363883168011
SH3L3,SH3BGRL3,-0.1404516784331525,0.3206491020069237,0.8003363883168011
TCOF,TCOF1,0.143274421128382,0.3313028728678359,0.8003363883168011
SC5A3,SLC5A3,0.1430805176521898,0.3215613015574579,0.8003363883168011
NR2CA,NR2C2AP,0.1368700523589505,0.3332667569486132,0.801016946713817
A0A3B3ISV4,VKORC1L1,-0.1588495325350631,0.3340988867225908,0.8020056399159423
HMGB1,HMGB1,-0.1363232744257304,0.3352199585348708,0.8027519382449282
NDUB8,NDUFB8,-0.176007918369615,0.3352521211138315,0.8027519382449282
RBM18,RBM18,-0.1468368995860957,0.3357864137249034,0.803022464943119
RCN2,RCN2,-0.1424746463835387,0.3394054385810905,0.8036108893609423
DLP1,PDSS2,-0.1398191839906503,0.3379691388027154,0.8036108893609423
IDH3A,IDH3A,0.1354797026691765,0.3382473591718408,0.8036108893609423
DSRAD,ADAR,0.1357298529796586,0.3373478524248885,0.8036108893609423
RBIS,RBIS,0.1475960410791857,0.3390184010048681,0.8036108893609423
CAB39,CAB39,0.1398487816428151,0.3378658689197112,0.8036108893609423
SDHF3,SDHAF3,0.1617285516949941,0.3389171989090107,0.8036108893609423
CYBP,CACYBP,0.1357609004837122,0.3372363138822481,0.8036108893609423
EAF6,MEAF6,0.1392197408542216,0.3400648913990446,0.804173303978386
RAD,RRAD,0.1437184268417096,0.3406512296877552,0.8045616403777712
F168A,FAM168A,0.1704137530591119,0.3430449751429916,0.8057811166736134
RT36,MRPS36,0.1343514974249893,0.3423227643379368,0.8057811166736134
SETB1,SETDB1,-0.1384990251552098,0.342595278770184,0.8057811166736134
PDLI7,PDLIM7,0.1340873402667275,0.3432813571558101,0.8057811166736134
STK3,STK3,-0.1342129481755982,0.3428253348248002,0.8057811166736134
GGNB2,GGNBP2,-0.134881413701758,0.3453291914112482,0.8095909456701588
VPS8,VPS8,-0.1366347853997433,0.3491943606414092,0.8096891136040462
DJC25,DNAJC25,-0.1421046453124048,0.3461573667939984,0.8096891136040462
PRD10,PRDM10,-0.1368093074227876,0.3485732909769126,0.8096891136040462
ESCO2,ESCO2,0.136725312536745,0.3488721178553572,0.8096891136040462
CH033,C8orf33,-0.1464528638303995,0.3486953078462972,0.8096891136040462
MTMR6,MTMR6,0.137227724546338,0.34708704277062,0.8096891136040462
PSME4,PSME4,-0.1326841374240564,0.348401236285848,0.8096891136040462
RNF5,RNF5,0.16655398245836,0.3464790618232638,0.8096891136040462
ANR11,ANKRD11,-0.1327869000935888,0.3480246963817741,0.8096891136040462
K1143,KIAA1143,-0.1425687013880826,0.3501741556996183,0.8109744116202582
4EBP1,EIF4EBP1,-0.1422844174268523,0.3511456583062301,0.8122374086549449
LARP6,LARP6,0.1437697599394334,0.3518247531838553,0.8128217934162767
HEAT3,HEATR3,-0.1353401797929856,0.3538226645043995,0.8161172826714296
H0YL70,TLE3,-0.1382379351247455,0.3541075512955258,0.8161172826714296
DAXX,DAXX,-0.1345562998762781,0.3566432345725225,0.8165880158977809
NFAT5,NFAT5,-0.1307472183325858,0.3555453374146575,0.8165880158977809
ICT1,MRPL58,-0.1306424237367764,0.3559343975195002,0.8165880158977809
NSMA3,SMPD4,-0.130582327333115,0.3561576286442112,0.8165880158977809
CP131,CEP131,-0.137704570718,0.355985562234997,0.8165880158977809
RANB9,RANBP9,-0.1303873742921397,0.3568823805051686,0.8165880158977809
PEX1,PEX1,-0.134366644689127,0.3573277091300037,0.8166266350141332
TXTP,SLC25A1,0.1300611318619741,0.3580972234685511,0.8174051591988724
TM245,TMEM245,0.1298830092909304,0.3587615695426543,0.817942047306578
CAND1,CAND1,-0.1297203229805244,0.3593689988469433,0.8183480427745208
KDM4A,KDM4A,-0.1336676645159479,0.3598572657636747,0.8184820388371886
RBM10,RBM10,-0.1292414718159275,0.3611605406314017,0.8204672114939828
SEPT9,SEPTIN9,-0.1290094042430743,0.3620307330781082,0.820488201244797
A0A5F9ZHS3,MEN1,0.1501060555980614,0.361718460413603,0.820488201244797
NDUB6,NDUFB6,-0.1327179317938827,0.3633116643625237,0.8224133399940263
HS90A,HSP90AA1,0.1282153224823846,0.3650179555290556,0.8236394348289869
FLOT1,FLOT1,-0.1280658732034953,0.3655818267918798,0.8236394348289869
FBW1B,FBXW11,0.1415443047089041,0.3652600162591838,0.8236394348289869
PRC2C,PRRC2C,-0.1338364195050903,0.3644632482986345,0.8236394348289869
CIA30,NDUFAF1,-0.1273762490393972,0.3681905979034718,0.8256132701223734
LRCH3,LRCH3,-0.127432678884254,0.3679767089874159,0.8256132701223734
A0A3F2YNW7,ARID1B,-0.1343637986743769,0.3678861859525577,0.8256132701223734
DOHH,DOHH,-0.1329624070931283,0.3676322282228899,0.8256132701223734
A0A2R8Y7R9,PPFIA1,-0.1420587424725847,0.3694920138461329,0.8256175596608786
SC24C,SEC24C,-0.1272322735782811,0.3687366553150554,0.8256175596608786
IF4E2,EIF4E2,0.1310368207269018,0.3694752742640927,0.8256175596608786
RM23,MRPL23,-0.1307362781103489,0.3705837701976137,0.8262718475576555
T22D2,TSC22D2,-0.1334768747858802,0.3710853628065861,0.8262718475576555
LTBP3,LTBP3,-0.1434673146886922,0.3708557721070619,0.8262718475576555
SNRPA,SNRPA,0.1262291956061002,0.3725545839326487,0.8271057136675616
RIF1,RIF1,-0.1261749564766433,0.3727617041135548,0.8271057136675616
TGFR1,TGFBR1,0.1316562572745722,0.3723988622000092,0.8271057136675616
G3BP1,G3BP1,-0.125800380421694,0.374193965824551,0.8276680245405242
GOLI4,GOLIM4,-0.1259414547593893,0.3736541546830462,0.8276680245405242
RBM27,RBM27,0.1257680196721115,0.3743178578981804,0.8276680245405242
CREB1,CREB1,-0.1242444843623953,0.3801784698756035,0.829943839152907
MT1G,MT1G,-0.128542351286328,0.3787360506610686,0.829943839152907
A0A087WYN9,DHX29,0.1292206672173757,0.3866684832989409,0.829943839152907
DDRGK,DDRGK1,-0.1269168525629586,0.3797819462449721,0.829943839152907
LMNA,LMNA,-0.1226894975277859,0.3862160937847561,0.829943839152907
HSBP1,HSBP1,-0.1267793883852948,0.3853636839514041,0.829943839152907
GID8,GID8,-0.1226582718185197,0.3863379137040692,0.829943839152907
CLPX,CLPX,-0.1249753330854426,0.3773603084261779,0.829943839152907
TAPT1,TAPT1,0.1276921191625129,0.3819238706322325,0.829943839152907
F185A,FAM185A,-0.1356660919906713,0.3857076492381221,0.829943839152907
F16P2,FBP2,-0.1388790086573952,0.3865086560542327,0.829943839152907
NDUS3,NDUFS3,-0.1233436142954838,0.3836694383248825,0.829943839152907
AVR2A,ACVR2A,-0.1453672378897216,0.3838589171998207,0.829943839152907
MFTC,SLC25A32,0.1348087291465926,0.3829524989731514,0.829943839152907
TNKS1,TNKS,-0.1426945529175592,0.3797434803502688,0.829943839152907
A0A1B0GUN2,SPTAN1,0.1352108552715891,0.3815217675803231,0.829943839152907
MBRL,TMEM259,-0.1340599265374983,0.3856251039242809,0.829943839152907
TTC13,TTC13,0.1262147697167451,0.3774822569280151,0.829943839152907
ARF3,ARF3,0.1237907876095095,0.3819342214663212,0.829943839152907
CEP44,CEP44,0.1367493896389351,0.3760770433160803,0.829943839152907
DUS12,DUSP12,0.1243760457519226,0.3796702441843064,0.829943839152907
K7EMV4,ELOF1,-0.1470598120442605,0.3850859068682561,0.829943839152907
E9PKU7,GANAB,-0.1541038846498933,0.3842039121273568,0.829943839152907
MOD5,TRIT1,0.1248054877267499,0.3828744866377308,0.829943839152907
EAF1,EAF1,0.1282731045441418,0.3849163287326415,0.829943839152907
NDUA8,NDUFA8,-0.1236125773586809,0.3826251905639726,0.829943839152907
PX11B,PEX11B,-0.1223827884572739,0.3874136337323504,0.8306078581483239
P2R3C,PPP2R3C,-0.1577965597412844,0.3883902991487528,0.8317661912107
S2533,SLC25A33,0.1575224866323397,0.3892253403733088,0.8326189660510961
GGA3,GGA3,-0.1252495781089155,0.3911700023557258,0.8349048426539905
CBX1,CBX1,0.1215002522790186,0.3908717049123145,0.8349048426539905
ZN687,ZNF687,0.1210179106812491,0.392769337586162,0.8364450921108657
A0A5F9ZI63,EED,0.1276221950552959,0.3926191056746896,0.8364450921108657
A0A1B0GUI1,RALGAPA1,-0.1348182131480269,0.3946303639884642,0.8389751986608299
TBA3D,TUBA3D,-0.1347113068134461,0.3950088241687982,0.8389751986608299
PSD10,PSMD10,-0.120364141824661,0.3953500252033498,0.8389751986608299
ERBB4,ERBB4,0.1296981627604017,0.3957958478918424,0.8389751986608299
SNAPN,SNAPIN,-0.1252897364199352,0.3961582784862261,0.8389751986608299
SPCS1,SPCS1,-0.1250528485534923,0.3970590577661805,0.8394195639342376
B4DE15,SLC35A2,-0.1433709050417448,0.3972489227013023,0.8394195639342376
P66B,GATAD2B,-0.119210721711403,0.3999271902105353,0.8435334928844119
RAF1,RAF1,-0.1201326638345865,0.4010782464379998,0.8435334928844119
PPCEL,PREPL,-0.1190416251570978,0.4006008097834277,0.8435334928844119
WDR76,WDR76,-0.1187281790086894,0.4018512127696989,0.8435334928844119
KI18B,KIF18B,0.1225208772001685,0.401653343718872,0.8435334928844119
TP4A1,PTP4A1,-0.1241461002399308,0.4005180400854776,0.8435334928844119
STK35,STK35,-0.134320453501404,0.4024372037466324,0.8438342247976692
NU188,NUP188,-0.1182883992094202,0.4036094096570244,0.8453621261607567
PLCG1,PLCG1,0.1175027871261292,0.4067613018921938,0.8454602414465883
S23IP,SEC23IP,-0.1177893535921016,0.4056099450387956,0.8454602414465883
AP2B1,AP2B1,-0.1176362982069974,0.406224650616021,0.8454602414465883
CARME,CARNMT1,0.1348775042735423,0.4066564649874449,0.8454602414465883
NDUA3,NDUFA3,-0.1284840042908344,0.4058695623965136,0.8454602414465883
IBP3,IGFBP3,0.1228108320969799,0.405643447466582,0.8454602414465883
PMM2,PMM2,-0.1214028528703425,0.4059953270470054,0.8454602414465883
CHCH2,CHCHD2,0.115744193528913,0.4138682113102515,0.8491203560358874
ZDH18,ZDHHC18,0.1385340095652917,0.4135280885591643,0.8491203560358874
S19A2,SLC19A2,-0.1478529238274007,0.4115732916385954,0.8491203560358874
NRBF2,NRBF2,-0.1354859887588392,0.4108588562117877,0.8491203560358874
SEN34,TSEN34,0.1250297395411397,0.4131621926550445,0.8491203560358874
TFR1,TFRC,-0.1165992634098242,0.4104038044692367,0.8491203560358874
RBMS1,RBMS1,-0.1201741175497082,0.410798410145676,0.8491203560358874
TX264,TEX264,-0.1200815974249984,0.4111613849920275,0.8491203560358874
USF2,USF2,-0.1255763514826647,0.4111066130207599,0.8491203560358874
ARID2,ARID2,-0.1159354913502948,0.413091694131575,0.8491203560358874
TNR6A,TNRC6A,-0.1198218767428332,0.4121813048575701,0.8491203560358874
DNLI4,LIG4,-0.1195674716658194,0.4131817563413086,0.8491203560358874
DOT1L,DOT1L,0.1222197037767773,0.418422112596402,0.8505213184761057
H0Y4V9,LARP4B,-0.1354493885885819,0.4174686565770814,0.8505213184761057
NEK1,NEK1,-0.119580370553582,0.4181991104470945,0.8505213184761057
WDR59,WDR59,0.1184355690665208,0.4176498167867974,0.8505213184761057
WASF2,WASF2,-0.1145909553294254,0.4185671546330468,0.8505213184761057
FYV1,PIKFYVE,0.1159604619353991,0.4177492864344523,0.8505213184761057
CAPR1,CAPRIN1,-0.115019965418557,0.4168155797697613,0.8505213184761057
S4A7,SLC4A7,-0.1151357799134544,0.4163434485594663,0.8505213184761057
DNS2A,DNASE2,0.1182298688181077,0.418464743189225,0.8505213184761057
UBXN4,UBXN4,-0.1143346358644427,0.4196156646618392,0.8505323005462953
NPC1,NPC1,0.1177529813923681,0.4203575168492183,0.8505323005462953
FAAH1,FAAH,-0.1190363906004425,0.4203349139222371,0.8505323005462953
FOXC1,FOXC1,-0.1453116674479956,0.419746375741919,0.8505323005462953
PTK6,PTK6,0.1426334032529776,0.4209890043175421,0.8509067255877364
ARPC2,ARPC2,-0.1137780359924657,0.4218976610822548,0.8518399809563323
VDAC2,VDAC2,-0.111201560661327,0.4325523975170259,0.8535573357838689
POGZ,POGZ,-0.1112812891804039,0.4322204412506738,0.8535573357838689
TGFR2,TGFBR2,-0.1115634584307515,0.4310467561075749,0.8535573357838689
MOT1,SLC16A1,-0.1158896285412072,0.4328108484844689,0.8535573357838689
COR1A,CORO1A,-0.1134242044862101,0.4233519904608991,0.8535573357838689
TM131,TMEM131,-0.1117294374988348,0.4303572030077052,0.8535573357838689
FRG1,FRG1,-0.1118266877040301,0.4299534697250124,0.8535573357838689
NB5R4,CYB5R4,-0.1121916419668693,0.4331428074907354,0.8535573357838689
VPS35,VPS35,-0.1129638807801358,0.4252482789665427,0.8535573357838689
CHMP5,CHMP5,-0.1131353976368052,0.4245411593514101,0.8535573357838689
GLTP,GLTP,-0.1148067337411846,0.4272516234256556,0.8535573357838689
ALG5,ALG5,-0.1116654447649497,0.4306229845754836,0.8535573357838689
PRUN1,PRUNE1,0.1381736046322447,0.4286135178242605,0.8535573357838689
ZNHI1,ZNHIT1,0.1262128218250236,0.4257644445012197,0.8535573357838689
C9JRZ6,CHCHD3,-0.1250249332449416,0.4301677819005561,0.8535573357838689
TIM29,TIMM29,-0.1255989435177405,0.4339438921167728,0.8535573357838689
M3K20,MAP3K20,0.1227675688078571,0.4272454067208998,0.8535573357838689
STRP2,STRIP2,-0.1256083348636957,0.4339092461707286,0.8535573357838689
ABCD4,ABCD4,-0.1201221933684041,0.4265131245342036,0.8535573357838689
BECN1,BECN1,0.1153033815706873,0.4301563865312272,0.8535573357838689
GLMN,GLMN,0.1111570872406827,0.4327376284361473,0.8535573357838689
ORN,REXO2,0.1127075865214201,0.4263061557123985,0.8535573357838689
TM165,TMEM165,0.1112320715345799,0.4324253460778399,0.8535573357838689
XRCC4,XRCC4,0.1123415483376092,0.4278195875720605,0.8535573357838689
FAS,FASN,0.1125847044392341,0.4268138895196788,0.8535573357838689
WAC,WAC,-0.1136612941380653,0.4367962449306476,0.8556647327898032
DIAP3,DIAPH3,-0.1100087627498508,0.4375357669180281,0.8556647327898032
PPM1F,PPM1F,-0.1133897734056764,0.4378996279677749,0.8556647327898032
YLPM1,YLPM1,0.1099923141144221,0.4376047105266433,0.8556647327898032
RAB6A,RAB6A,-0.1103505267817882,0.4361046524806527,0.8556647327898032
ANR40,ANKRD40,0.1158278122214993,0.4381578065072654,0.8556647327898032
A0A0B4J1W0,MED24,-0.1158838112855076,0.4379348938002289,0.8556647327898032
PEX14,PEX14,-0.1128026190224595,0.4402909531239902,0.8589504162275592
JTB,JTB,0.1251172096754133,0.4417458435453083,0.8607379801847602
PSB10,PSMB10,-0.1171437041944046,0.443465213295611,0.8607379801847602
NCOA6,NCOA6,-0.1133794047579553,0.4429099026409249,0.8607379801847602
KS6B1,RPS6KB1,0.1088446104706743,0.4424301938801231,0.8607379801847602
IMA3,KPNA4,-0.1086176754605306,0.4433878171500368,0.8607379801847602
KIME,MVK,0.1078407964543129,0.4466747806293301,0.8655800062883121
EGLN1,EGLN1,0.10779518782809,0.446868166940031,0.8655800062883121
NDST1,NDST1,-0.110739258446845,0.4536707428026022,0.8664844998621728
SPICE,SPICE1,-0.1109518259835168,0.4527991065248941,0.8664844998621728
S20A1,SLC20A1,-0.1109669197970674,0.4478138322251062,0.8664844998621728
BAP31,BCAP31,-0.1061419845393907,0.4539090585491236,0.8664844998621728
UQCC1,UQCC1,-0.1104130051934773,0.450097630354023,0.8664844998621728
UFC1,UFC1,0.1074360234078634,0.44839268222553,0.8664844998621728
CYLD,CYLD,0.1126411263794508,0.4509463094393855,0.8664844998621728
MAST2,MAST2,-0.1278363788168831,0.450842653551931,0.8664844998621728
AMRA1,AMBRA1,-0.1063340621675757,0.4530879105146773,0.8664844998621728
IRS2,IRS2,0.1099241702254834,0.4521183975446328,0.8664844998621728
F8W0W8,PPP1CC,-0.1192997064178595,0.4517435566973198,0.8664844998621728
GOGA7,GOLGA7,-0.1070498118927274,0.450035192364963,0.8664844998621728
TBA4A,TUBA4A,0.1063849076889422,0.452870677830899,0.8664844998621728
J3KQ32,OLA1,-0.1118495689917483,0.4541542577976446,0.8664844998621728
MIC10,MICOS10,0.1313692682469286,0.4519099394620757,0.8664844998621728
YAP1,YAP1,-0.10583795923697,0.4552104541502214,0.867631125610322
NR2C2,NR2C2,0.1089863906927904,0.4560088849544979,0.8682846500731997
LRIF1,LRIF1,-0.1085825577840058,0.4576898281011348,0.8685610878071579
DPOE4,POLE4,0.1073721889545635,0.4579768589959043,0.8685610878071579
DPP8,DPP8,0.1163359094528429,0.4575336062589446,0.8685610878071579
A6NHB5,ZMYM3,-0.111225093328967,0.4566938193714143,0.8685610878071579
PTN1,PTPN1,-0.1047981471744339,0.4596767822949979,0.8709184364356521
CAF17,IBA57,-0.1044844690709675,0.4610287860696242,0.8721575355457752
K1549,KIAA1549,0.1266850942499149,0.4615729662038902,0.8721575355457752
ITA3,ITGA3,-0.1053920991254997,0.4617035432138968,0.8721575355457752
CDK4,CDK4,-0.1083798835217098,0.4634066068704088,0.873642920568743
FKB1A,FKBP1A,-0.1163059179861111,0.4632558141448067,0.873642920568743
UB2Q1,UBE2Q1,-0.103248183598395,0.4663783035018989,0.8749183528293498
RAB35,RAB35,-0.1035374925495221,0.4651234520625669,0.8749183528293498
RNF25,RNF25,-0.1035762514642236,0.4649554771485676,0.8749183528293498
NOP53,NOP53,-0.1088808530961008,0.4662956212533701,0.8749183528293498
A0A2R8YF87,VPS33A,-0.1129080146163539,0.4655586312998073,0.8749183528293498
ATRN,ATRN,-0.1024080043355241,0.4700328126966817,0.8754598366654353
NAV1,NAV1,-0.1067716668466297,0.4701068096534498,0.8754598366654353
TLE1,TLE1,-0.1082492537716316,0.4689009846674581,0.8754598366654353
F5GXE4,ATE1,-0.1119638195314505,0.4693216441304519,0.8754598366654353
RM15,MRPL15,-0.102737754737581,0.4685966788561009,0.8754598366654353
RUSD3,RPUSD3,-0.1053780730557831,0.4711470054719935,0.8754598366654353
VAPA,VAPA,-0.1021266296008075,0.4712601219405753,0.8754598366654353
RN149,RNF149,0.1066291574842567,0.4707030217346911,0.8754598366654353
PIGH,PIGH,0.1328738067167871,0.4684723333740559,0.8754598366654353
DHRS1,DHRS1,0.1022055560052665,0.4709156853937706,0.8754598366654353
S4R347,FNBP1L,-0.1074234125127736,0.4723193070287608,0.8765731248265025
GBB2,GNB2,0.1016848651895743,0.4731904767545754,0.8773356504807593
B8ZZA8,GLS,0.1068920339907815,0.4745257810244994,0.8789564029472264
PPM1H,PPM1H,-0.1147302063553013,0.4750559639488389,0.8790841429965894
LMTK2,LMTK2,-0.1043306856374867,0.4755908356663343,0.8792203033753961
PDC6I,PDCD6IP,-0.100922371573806,0.4765322047917721,0.8793715159518207
ARF6,ARF6,0.100810677248793,0.4770227700941316,0.8793715159518207
AKTIP,AKTIP,-0.1172801341384655,0.4770567405530864,0.8793715159518207
B2L12,BCL2L12,-0.102119863748996,0.4803867034501963,0.8798035814201959
SIN1,MAPKAP1,-0.1028387807643511,0.4819588660736035,0.8798035814201959
EXT1,EXT1,0.1036421912532654,0.4832918938861201,0.8798035814201959
UBR5,UBR5,-0.099443712584611,0.4830481830158991,0.8798035814201959
RAB3D,RAB3D,-0.1036497192964152,0.4832599456522815,0.8798035814201959
A0A499FIZ0,WDR26,-0.105356540069157,0.48093232473186,0.8798035814201959
DYL1,DYNLL1,-0.1000245172027903,0.4804831827463294,0.8798035814201959
ERAL1,ERAL1,-0.1029153549489787,0.4816309290713881,0.8798035814201959
A0A1W2PNP0,PIGT,-0.1096656167461566,0.4785482928841498,0.8798035814201959
PDD2L,PDCD2L,0.1034836851415695,0.4792006713098236,0.8798035814201959
FIS1,FIS1,0.1025525023336784,0.4831859237369807,0.8798035814201959
AAAS,AAAS,0.099478400952997,0.4828947870297995,0.8798035814201959
CWC25,CWC25,0.1035326169673518,0.4789917354199132,0.8798035814201959
SHC1,SHC1,0.096959369006197,0.4941006520889869,0.8802529072768438
2ABA,PPP2R2A,0.0980903991576073,0.4890526680714454,0.8802529072768438
CK5P2,CDK5RAP2,-0.097532396427533,0.4915397587847793,0.8802529072768438
ERLEC,ERLEC1,-0.097699326874874,0.4907950385835271,0.8802529072768438
RAB8A,RAB8A,-0.0979567109979087,0.4896479341601506,0.8802529072768438
PURA2,ADSS2,-0.0981234282571191,0.4889056594260904,0.8802529072768438
PRC2A,PRRC2A,-0.0981348804609598,0.4888546924016401,0.8802529072768438
EPC1,EPC1,-0.098446396310897,0.4918994444269989,0.8802529072768438
MCAF1,ATF7IP,-0.0985186813483716,0.487148226966236,0.8802529072768438
SMRC1,SMARCC1,-0.0987662243683222,0.4860492519519611,0.8802529072768438
UAP1,UAP1,0.0991038267034785,0.4845525542249153,0.8802529072768438
MD1L1,MAD1L1,0.0988543015677812,0.4856585443210566,0.8802529072768438
ASHWN,C2orf49,-0.1017365681313241,0.4866921990999096,0.8802529072768438
SPS2,SEPHS2,0.1014184296357084,0.4880629167027769,0.8802529072768438
EAA1,SLC1A3,-0.1030824787585166,0.4905033737064739,0.8802529072768438
IKBE,NFKBIE,0.1067730644673507,0.4902954615038247,0.8802529072768438
UB2G1,UBE2G1,0.0971584382934852,0.4932102159636907,0.8802529072768438
CCD71,CCDC71,-0.1218413108407269,0.4924349338245026,0.8802529072768438
BRAT1,BRAT1,0.0970842096635361,0.4935421428508468,0.8802529072768438
ADPGK,ADPGK,0.0985587383792913,0.4869703043209402,0.8802529072768438
B7Z6Z4,MYL6,-0.105829168475607,0.4941608660998022,0.8802529072768438
NDUC2,NDUFC2,0.0975962430611026,0.491254852876113,0.8802529072768438
SP2,SP2,0.106462398494127,0.4863933294723849,0.8802529072768438
CENPU,CENPU,0.0996200561264891,0.4958490464248009,0.88243537113508
PA2G4,PA2G4,0.0963927211117694,0.4966398238723114,0.8830181943102852
RT16,MRPS16,-0.0946709010064194,0.5176032482877043,0.8864892366403164
MYSM1,MYSM1,-0.0947746619238639,0.5171423106188597,0.8864892366403164
MIB1,MIB1,-0.0947935836136857,0.5170582768770858,0.8864892366403164
TIAR,TIAL1,-0.0947944027170623,0.5038381338853357,0.8864892366403164
A0A0A0MTH3,ILK,-0.0949260585375953,0.5256292950921396,0.8864892366403164
ECHB,HADHB,-0.0949367423689624,0.5031949238154709,0.8864892366403164
TRA2B,TRA2B,-0.0940467032539251,0.5072237651841944,0.8864892366403164
RN216,RNF216,-0.096968513882391,0.5311984553448366,0.8864892366403164
SYCM,CARS2,0.091089842137679,0.5207252371234342,0.8864892366403164
