,stat,p-value,effect_size,feature,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
9216,0.4260540539481425,0.6701519632474374,0.06946580120300182,MYL6B,0.9131811263393104,-0.07179231369291073,-0.08061974202917514
10312,0.42517698758223327,0.6707909695383125,0.069322800292081,PAX6,0.9131811263393104,0.051999637515114557,0.043718728995108626
2674,0.42598620304573465,0.6702013890165733,0.06945473848160665,CETN3,0.9131811263393104,-0.053626256562222814,-0.06337796059565368
2126,0.4257573531579675,0.6703681045147298,0.06941742574942712,CBY1,0.9131811263393104,-0.11962001529803554,-0.12740467970895672
2870,0.4257389992467789,0.6703814759113729,0.06941443324381874,CILP2,0.9131811263393104,-0.09097365037070719,-0.10011187468911552
16390,-0.4256788662841018,0.6704252853823107,-0.06940462889060965,ZBED2,0.9131811263393104,0.004474319386115759,0.011920519544341113
13873,-0.4250454913363319,0.6708867946356727,-0.06930136054284712,SPG7,0.9131811263393104,0.17661013653126598,0.1851710598588136
16916,-0.4250961112632036,0.670849905804092,-0.06930961384719757,ZNF662,0.9131811263393104,-0.06028877918623458,-0.048865885617891514
13870,-0.4251681238490114,0.6707974286272087,-0.0693213551084847,SPESP1,0.9131811263393104,0.024507297711265533,0.03293720300367808
5912,-0.42519674587425516,0.6707765715657767,-0.06932602177436237,GPAM,0.9131811263393104,-0.019921190330410177,-0.011268891014851337
5220,-0.42617095780186587,0.6700668083696795,-0.06948486174188732,FHL3,0.9131811263393104,0.009456419609373346,0.017683871101336193
422,-0.42579516953017554,0.6703405544380047,-0.06942359150367752,AGPAT5,0.9131811263393104,0.005635742840635903,0.016770961935744025
15747,-0.4257105452519824,0.6704022057405847,-0.06940979397439352,UBE2D4,0.9131811263393104,-0.20372504484771348,-0.19652050374338023
15569,-0.42551552980999874,0.6705442887504953,-0.06937799776497171,TSPYL6,0.9131811263393104,0.055329013230707366,0.06335595701093008
2806,-0.4246858456552855,0.6711489061631799,-0.06924272226643224,CHRDL1,0.913214652308545,0.07017189942096491,0.07763465349837062
11677,-0.42478277244870644,0.6710782614979092,-0.06925852565405555,PYCR3,0.913214652308545,-0.07680911271205303,-0.06716487393917843
1911,0.42469717635346366,0.6711406476836325,0.0692445696752759,CABCOCO1,0.913214652308545,-0.10800123754747719,-0.11634300374789824
9306,0.42465288310273075,0.6711729314371782,0.06923734790113353,NADK2,0.913214652308545,0.04546846175812579,0.037122953826088406
4397,0.42464546576614026,0.6711783377258045,0.06923613854465806,EFHD2,0.913214652308545,-0.031117638536380426,-0.03967032893767854
13814,-0.42447851508133017,0.6713000279059231,-0.06920891814157949,SPANXN2,0.9133075852860367,0.05410148873793844,0.06638171977680668
386,0.4243072755780709,0.6714248531672886,0.0691809984699292,AFF1,0.9133209886178185,0.04818327718009218,0.03857909123479748
2709,-0.42402538707725523,0.6716303559288155,-0.06913503807974486,CFAP70,0.9133209886178185,-0.07428027157211022,-0.06726978695625883
15454,-0.4240232147042567,0.671631939730785,-0.06913468388611742,TRIP12,0.9133209886178185,-0.18886160806966676,-0.17361363319842565
15718,-0.4237884457995895,0.6718031102173793,-0.06909640609035624,U2AF2,0.9133209886178185,-1.467206318737163,-1.444698934847875
11734,-0.423590031780009,0.671947787572662,-0.06906405576130209,RAB24,0.9133209886178185,-0.07335186548099112,-0.06479323283530627
16352,-0.42301735712916044,0.6723654324168375,-0.06897068426751815,YIF1A,0.9133209886178185,-0.10250046261205076,-0.09388377282031332
4169,-0.42293890972409054,0.672422651069098,-0.0689578938438736,DPY19L2,0.9133209886178185,-0.322350001845316,-0.30678128341968197
5764,-0.4228319256256177,0.6725006871257901,-0.06894045066724488,GLCE,0.9133209886178185,-0.1236520804488612,-0.114003570670683
13136,-0.42411916409188094,0.6715619877449144,-0.06915032791303019,SKIC3,0.9133209886178185,-0.24194391455404393,-0.22996899676022783
11999,-0.42342415400222383,0.6720687498482614,-0.06903701028989104,RCL1,0.9133209886178185,-1.2258919718060726,-1.208829035921037
14103,0.42102510032999135,0.6738191499003616,0.06864585760884903,STBD1,0.9133209886178185,0.033141791814568146,0.026478808073426268
14628,-0.4224670391675757,0.6727668682038228,-0.06888095791058378,TERT,0.9133209886178185,-0.016954207711613954,-0.00658872726595696
14973,0.42173872417883806,0.6732982895764725,0.0687622101044029,TMEM177,0.9133209886178185,0.03609412023232445,0.027788479445260278
247,0.4217629494920598,0.6732806107377054,0.06876615991024734,ADAM2,0.9133209886178185,-0.028492312195973018,-0.03705492959512936
193,0.4219579843471531,0.6731382872861353,0.06879795928487135,ACSS2,0.9133209886178185,0.06125583817072487,0.05262264257712096
11844,0.4225649437921193,0.6726954437119785,0.06889692072826473,RANBP2,0.9133209886178185,-0.7163645923450704,-0.7304285790474525
10650,0.4226473258487505,0.6726353457108363,0.06891035267549209,PHF2,0.9133209886178185,-0.15087759517997942,-0.1600822032248394
2772,0.42275470008446675,0.6725570189701959,0.06892785946188097,CHI3L1,0.9133209886178185,0.0005619935377170769,-0.005773001444200159
5436,-0.4211427947977696,0.6737332361795534,-0.06866504705306535,FUZ,0.9133209886178185,0.020750448430106785,0.02779852693324261
6910,-0.42108074891029307,0.6737785274379511,-0.0686549308078496,IL18RAP,0.9133209886178185,-0.079845163745313,-0.07132156022008049
8532,0.42300906807900085,0.6723714782667349,0.06896933278287622,MCU,0.9133209886178185,-0.08447986582040157,-0.09245969569095416
1883,0.42301986810403497,0.672363600971474,0.0689710936683438,C9orf152,0.9133209886178185,0.07660686098574306,0.0691094703507015
7257,0.42305473276459943,0.6723381717183061,0.06897677816203031,KANSL3,0.9133209886178185,-0.9660898477506947,-0.9880688624776115
2893,0.4230780836623284,0.672321140473402,0.06898058539917433,CLASRP,0.9133209886178185,-0.2972340787927397,-0.3120816780975373
5873,0.42321628402526856,0.6722203459021795,0.06900311821830662,GNRH1,0.9133209886178185,0.1098156969478557,0.1027386595429865
14927,0.42334466628952333,0.6721267173145922,0.0690240502497333,TMEM130,0.9133209886178185,-0.059010414720825646,-0.0698791234227034
1325,0.4228241170038702,0.6725063830082516,0.06893917751384813,BACH1,0.9133209886178185,0.04476249974751995,0.0350664477731041
4222,0.4216957667331992,0.6733296389553274,0.06875520612603142,DTNB,0.9133209886178185,-0.01695785033091301,-0.023648927050950584
4317,0.42134948930879595,0.6735823651920715,0.06869874747130959,EBF2,0.9133209886178185,0.03452714037729934,0.026914230721763785
9982,0.4212917865116756,0.6736244824429475,0.06868933934340547,NXPE4,0.9133209886178185,0.04860178999521415,0.04256878824353245
2404,0.4234748130531032,0.6720318070837077,0.06904526997319861,CD58,0.9133209886178185,-0.059809814193440704,-0.06956111510569804
11395,-0.4219084538440703,0.673174430239307,-0.06878988360515711,PRR12,0.9133209886178185,-0.032527042910575905,-0.020997602283435026
3455,-0.4217910381662673,0.6732601127711522,-0.06877073961613318,CTBP2,0.9133209886178185,-0.2450063403184622,-0.23079713351874667
9718,-0.4210765781903946,0.6737815719554188,-0.06865425079460562,NOP56,0.9133209886178185,-1.4351383557080175,-1.4143924109358867
198,-0.4217626321717422,0.6732808423064938,-0.06876610817289174,ACTBL2,0.9133209886178185,0.004843300067799921,0.012935241625310253
8869,-0.4215541233567447,0.6734330111358224,-0.06873211194223164,MOSPD3,0.9133209886178185,-0.054985054411673624,-0.04896878317986897
5204,-0.421452188861747,0.6735074073603448,-0.0687154920760442,FGFR4,0.9133209886178185,0.05914372086478272,0.06926033418587021
1433,-0.42132390919338814,0.673601035982672,-0.06869457677232152,BEND7,0.9133209886178185,0.11885140597516088,0.12712177114969025
7807,-0.4212133154939193,0.6736817600547583,-0.06867654506984054,LARP7,0.9133209886178185,-0.09429938616758511,-0.07911013774749771
13907,-0.4211700071136681,0.6737133725447528,-0.06866948387348512,SPOCD1,0.9133209886178185,-0.06498783993997193,-0.05730691107493342
986,-0.4226722356219078,0.6726171743556798,-0.06891441407881432,ARMC9,0.9133209886178185,0.00915181749571348,0.017509401633992554
995,0.4211113789298518,0.6737561684812116,0.0686599248663025,ARMH3,0.9133209886178185,-0.019726725589331282,-0.03254906913548357
3970,0.42111832178921044,0.6737511004510471,0.06866105686184043,DLEC1,0.9133209886178185,-0.09740920791471265,-0.10545739275470163
10141,0.4211308356517101,0.6737419658323935,0.06866309717920539,OTUD6B,0.9133209886178185,-0.025332965721912,-0.035259395643720555
8226,0.4211947787020904,0.6736952907174965,0.06867352274653626,LY6K,0.9133209886178185,-0.05742522259318345,-0.06517430901460056
7736,-0.4225364741281458,0.6727162129191664,-0.06889227890406525,KRTAP5-9,0.9133209886178185,0.006901525900205307,0.01594467683266058
13641,-0.4226283771465473,0.6726491686705653,-0.06890726319243681,SMUG1,0.9133209886178185,-0.1502167898435959,-0.14067571360137185
16992,-0.42087945941656524,0.6739254696550045,-0.0686221116483416,ZNF780B,0.9133927277284236,-0.0806585102544716,-0.07194093086480745
15370,-0.4200826788674288,0.6745072451815199,-0.06849220090411602,TRAPPC9,0.9136133565703193,-0.20548936403529547,-0.19710522856306725
16471,-0.41996648320098884,0.6745921026443165,-0.06847325583132356,ZCRB1,0.9136133565703193,-0.6773517981080406,-0.6617624997811697
16826,0.41970574933945043,0.6747825311431568,0.06843074459026229,ZNF540,0.9136133565703193,0.004608051698078075,-0.004102556414260709
10630,0.41979075928910276,0.6747204413379355,0.06844460500118457,PHACTR2,0.9136133565703193,-0.038373790486604255,-0.04492334964850448
1663,0.4198117703374046,0.6747050955713425,0.06844803073857841,C12orf4,0.9136133565703193,0.08062357735247773,0.07284372239025318
815,0.420172003069467,0.6744420147133925,0.06850676473047537,APOBEC4,0.9136133565703193,-0.06791738317309468,-0.07587094732926221
3089,0.4202282919422176,0.6744009100963574,0.06851594232568471,CNTLN,0.9136133565703193,0.03580796472675204,0.02764475104959459
11755,0.42036098534990163,0.6743040153693933,0.06853757726564999,RAB3B,0.9136133565703193,0.0021732141631651807,-0.005163265674200018
10245,0.4205551507823974,0.6741622425908617,0.06856923488563801,PAMR1,0.9136133565703193,-0.04266037985408673,-0.049066247571473404
6408,-0.41971434470276103,0.6747762531368635,-0.06843214601760109,HEXA,0.9136133565703193,-0.022255249725266005,-0.015804442137833066
13797,-0.4199518774749372,0.6746027694700534,-0.06847087444695948,SPA17,0.9136133565703193,0.123296606456463,0.13089258915550459
12232,-0.4204740168627152,0.6742214823203065,-0.06855600644036625,RNASE12,0.9136133565703193,0.04472273211312062,0.05238866788731858
1127,0.419759484892078,0.6747432833618605,0.06843950588048303,ATG16L1,0.9136133565703193,-0.0550155273224282,-0.06330079871553553
16071,0.4192352002286341,0.6751262522101127,0.06835402411152183,VNN1,0.9136182089015696,0.11117402666067705,0.10611353299309889
10134,0.4192282940468118,0.6751312974603982,0.06835289809605714,OTUB1,0.9136182089015696,-0.2351297024054537,-0.24720332628056307
875,0.4193282652627024,0.6750582657952778,0.06836919786024134,ARFRP1,0.9136182089015696,-0.7029287895700911,-0.7270713051951322
3454,-0.41951030468832673,0.674925288962321,-0.06839887840061962,CTBP1,0.9136182089015696,0.10732196864694352,0.12023378696070396
95,0.41911596044508176,0.6752133638360054,0.06833458271195533,ABI2,0.9136182089015696,0.030605922770275056,0.023834135794201062
8741,-0.4196022861572872,0.674858101863131,-0.06841387547992904,MINDY2,0.9136182089015696,-0.2947345813627029,-0.2840490454819438
10788,-0.41919743430484263,0.6751538419516114,-0.06834786658261198,PIWIL1,0.9136182089015696,-0.12312679552835035,-0.11584710018300426
199,-0.4191782036407749,0.6751678910027268,-0.06834473112720496,ACTC1,0.9136182089015696,-0.04482019044425946,-0.036673549949803166
1477,0.4182748545785122,0.6758279644946515,0.06819744496528596,BLK,0.9136993238253405,0.10146419350979849,0.09362633375862064
15352,-0.4180373023494017,0.6760015844177321,-0.06815871336358001,TRAM1L1,0.9136993238253405,-0.10422569844483288,-0.09582254626922639
344,-0.41803873148624937,0.6760005398521294,-0.06815894637658677,ADI1,0.9136993238253405,0.0910455040163462,0.10126630156044031
16740,-0.4184506945539134,0.6756994593573311,-0.06822611471895118,ZNF391,0.9136993238253405,0.0995202064541827,0.10776061979051257
3687,-0.41849169377914824,0.6756694981845115,-0.0682327994201135,DBH,0.9136993238253405,0.0044011607976592254,0.010880994305240631
4090,-0.4186619444728855,0.6755450888873722,-0.06826055787173774,DNALI1,0.9136993238253405,-0.043188862722267324,-0.03582777372008329
376,-0.4187432290099838,0.6754856940086231,-0.06827381087436174,ADSS1,0.9136993238253405,-0.00034592240060796767,0.010046598896127277
3038,0.4188600342168254,0.6754003476021166,0.06829285532940857,CNBD2,0.9136993238253405,-0.08245098336548598,-0.09099467544095262
15512,0.418707449604213,0.6755118378889111,0.06826797723643387,TSACC,0.9136993238253405,-0.19342665054593272,-0.20196035120353806
6473,0.4186239732108075,0.6755728353067225,0.06825436686353467,HLA-DPB1,0.9136993238253405,0.05646171378352406,0.05098948931047599
909,0.41830177221965137,0.675808292272818,0.06820183374058547,ARHGAP6,0.9136993238253405,0.0796266399576837,0.07215840614181726
8502,0.418279219489693,0.6758247744712053,0.0681981566403646,MCF2,0.9136993238253405,0.07203884780911116,0.06423051217491413
7586,0.41819342415264515,0.6758874776488097,0.06818416817628997,KLK10,0.9136993238253405,0.08290643085256812,0.0743703199699826
16505,0.4180106512618287,0.6760210639888545,0.06815436804839281,ZFAND5,0.9136993238253405,-0.2962620571895332,-0.308605244760111
6960,0.4178145459121934,0.6761644062093585,0.06812239413544356,IL6ST,0.9138208640404089,-0.03309088833205218,-0.044268269011783226
7573,-0.4176128815562948,0.6763118240161947,-0.06808951385669308,KLHL35,0.9139478926807049,-0.05686611012317346,-0.04564503743128927
5052,-0.41742374528570225,0.6764500950117194,-0.06805867621425898,FBP2,0.9140512733077204,-0.09935771076396904,-0.09106551568770645
10685,-0.4172889869430969,0.6765486188473933,-0.06803670459786167,PHYH,0.9140512733077204,-0.028919410349928273,-0.02140927892906429
16660,0.41734825508169177,0.6765052863435111,0.06804636794619776,ZNF236,0.9140512733077204,-0.5285175978456957,-0.5432104022143504
4469,0.41719280590040797,0.6766189416343116,0.06802102280084785,EIF4A2,0.9140740925956068,0.003030728008598809,-0.006553397105137154
17001,-0.41706715126586885,0.6767108182978063,-0.06800053549464283,ZNF790,0.9141260240540566,0.011547960094550721,0.021115862011259083
5221,-0.41689447106518246,0.6768370871657285,-0.06797238092509603,FHL5,0.9141818752608319,-0.06660922052636403,-0.059503234859271656
15183,0.41679137131925276,0.6769124810854596,0.0679555710710682,TNFRSF19,0.9141818752608319,0.028896019084428914,0.02275349867853074
2070,-0.41686144177967044,0.6768612401923237,-0.06796699567935081,CASP5,0.9141818752608319,0.02934859591590559,0.03641365951905675
14454,0.4166488034281003,0.6770167422817437,0.06793232615016451,TBATA,0.9142505060162448,-0.01651037016851352,-0.02297044954232164
4992,0.41655774046735544,0.6770833406975839,0.06791747882863465,FAM83G,0.9142682697382246,-0.04311859130473963,-0.0517223842139401
6459,0.41632553470065736,0.6772531746017163,0.0678796189386086,HJURP,0.9144254189354034,-0.9551357003678717,-0.977616363910565
7607,-0.4161225389892718,0.6774016579080301,-0.06784652158957154,KLRF1,0.9144494312861022,0.09764236919755238,0.10531424953774271
105,0.416081985052908,0.6774313230074691,0.06783990949034295,ABRA,0.9144494312861022,0.19479656797203776,0.1847389523639743
18,-0.41614838304920376,0.6773827533064705,-0.0678507353232818,AANAT,0.9144494312861022,-0.05711091274394834,-0.04914166236897285
7627,-0.41562534575270366,0.6777653880408876,-0.06776545693073104,KPNA1,0.914581502088882,0.07725739387416304,0.08439221899854236
10231,-0.41551399156160407,0.6778468613989181,-0.06774730123421703,PAK3,0.914581502088882,-0.039984245295890855,-0.03368727313478404
4925,-0.4154511933417842,0.6778928099803232,-0.06773706232529578,FAM185A,0.914581502088882,-0.19469137419678254,-0.18317063505726394
6592,0.41555027986318993,0.6778203103018555,0.06775321784484564,HOXD9,0.914581502088882,-0.13110729952856942,-0.14004561053391798
619,0.4157157064391387,0.6776992775545416,0.06778018975024606,ANAPC4,0.914581502088882,-1.1595632478072444,-1.180076342331594
2590,0.4154367215098558,0.6779033989879596,0.06773470277164179,CELSR2,0.914581502088882,-0.29652377538394226,-0.3060471304953464
10892,-0.41563828204670167,0.6777559233223975,-0.06776756612325917,PLEKHF2,0.914581502088882,-0.10452283863570057,-0.09429400250267184
15507,-0.4152561055957486,0.6780355606144797,-0.06770525432709068,TRPV5,0.9146320412987334,-0.014947804549235647,-0.00854031639919436
5682,-0.4151663299470724,0.6781012556141834,-0.06769061689480711,GFRAL,0.9146320412987334,0.15169286640237972,0.15880650304737212
9853,-0.415192430353059,0.6780821559042687,-0.06769487242435031,NSDHL,0.9146320412987334,-0.05886326603087969,-0.051119025686476756
