Gene,feature,corr,p-value,q-value
AFAP1L1,AFAP1L1,-0.13032593550554594,0.4419998576172706,0.9375179378384172
DGKH,DGKH,-0.13033756528334484,0.4419587732826762,0.9375179378384172
CPEB2,CPEB2,-0.13038220165477615,0.44180110648040793,0.9375179378384172
KLRF1,KLRF1,-0.13046648293628849,0.44150348795171346,0.9373803790893505
CTSD,CTSD,-0.13049274446220288,0.44141077430379405,0.9373452848844788
GSE1,GSE1,-0.13051884391671548,0.4413186433998598,0.9373452848844788
ITIH4,ITIH4,-0.13052503596770199,0.44129678704658387,0.9373452848844788
ZNF613,ZNF613,-0.13060044367571838,0.44103066475064223,0.9373452848844788
POU4F3,POU4F3,-0.1306030178996131,0.4410215815772764,0.9373452848844788
NPHS1,NPHS1,-0.1306271317591565,0.4409365005741763,0.9373452848844788
AQP3,AQP3,-0.13070811010424296,0.4406508502778685,0.9373452848844788
TBX10,TBX10,-0.13071896972032504,0.44061255080876816,0.9373452848844788
CAMSAP2,CAMSAP2,-0.1307264777610233,0.4405860726735416,0.9373452848844788
KITLG,KITLG,-0.13074087938005619,0.4405352858308428,0.9373452848844788
PCP4L1,PCP4L1,-0.13080212313266806,0.440319347579707,0.9373452848844788
HIGD2B,HIGD2B,-0.1308180061062975,0.4402633555696353,0.9373452848844788
TBL1Y,TBL1Y,-0.1308253592482516,0.44023743497065637,0.9373452848844788
CEBPZ,CEBPZ,-0.13087709632352776,0.44005508000620325,0.9373452848844788
KCNK10,KCNK10,-0.13089724994697519,0.43998405680155594,0.9373452848844788
CHMP3,CHMP3,-0.1309080404986592,0.43994603250023073,0.9373452848844788
ACSM3,ACSM3,-0.13090854786255088,0.439944244669627,0.9373452848844788
CDC26,CDC26,-0.13092463925622932,0.439887544464762,0.9373452848844788
SF3B4,SF3B4,-0.1309771200229352,0.43970264924710517,0.9373452848844788
CTSV,CTSV,-0.13098097933279898,0.4396890541798399,0.9373452848844788
KANSL3,KANSL3,-0.13098660742570406,0.4396692286908024,0.9373452848844788
TMEM167B,TMEM167B,-0.1309992229964971,0.4396247909334982,0.9373452848844788
PPP1R14C,PPP1R14C,-0.13100270997974856,0.43961250863325246,0.9373452848844788
ZBTB34,ZBTB34,-0.13101043315203806,0.439585305754601,0.9373452848844788
FOXN2,FOXN2,-0.13103356818371636,0.4395038241143752,0.9373452848844788
ITLN1,ITLN1,-0.1310411254509052,0.4394772091971524,0.9373452848844788
IL33,IL33,-0.1310558932059686,0.4394252031922009,0.9373452848844788
ACTR1B,ACTR1B,-0.1311136424335154,0.4392218664354238,0.9373452848844788
CLIC5,CLIC5,-0.13111586682574422,0.43921403531764314,0.9373452848844788
CYP3A4,CYP3A4,-0.13116090668745173,0.43905548604778677,0.9373452848844788
STIM2,STIM2,-0.13123221331107607,0.438804536857621,0.9373452848844788
GABRB3,GABRB3,-0.13126788117107707,0.438679040642986,0.9373452848844788
RDH16,RDH16,-0.1312680857565508,0.4386783208724993,0.9373452848844788
AGK,AGK,-0.13128233974917514,0.4386281742218656,0.9373452848844788
AIFM3,AIFM3,-0.13128903460579947,0.43860462228495956,0.9373452848844788
TNIP3,TNIP3,-0.13129896690836632,0.43856968256883067,0.9373452848844788
NFKBID,NFKBID,-0.1313361488596102,0.4384388980016354,0.9373452848844788
KCNIP1,KCNIP1,-0.1313419899391909,0.43841835441596755,0.9373452848844788
LRRC57,LRRC57,-0.13138547467232078,0.4382654314579865,0.9373452848844788
MYT1L,MYT1L,-0.13149551736634854,0.43787857487688003,0.9373452848844788
PYGM,PYGM,-0.13155470550469126,0.43767057589662345,0.9373452848844788
ZNF468,ZNF468,-0.13159493690253535,0.43752922574508324,0.9373452848844788
FAM241A,FAM241A,-0.13164630414739656,0.43734878711241487,0.9373452848844788
GZF1,GZF1,-0.1316840252648062,0.4372163095640626,0.9373452848844788
ACSS3,ACSS3,-0.13169544114990112,0.4371762210333358,0.9373452848844788
SYNPO2,SYNPO2,-0.13169546730205442,0.43717612919859217,0.9373452848844788
RAB3IL1,RAB3IL1,-0.13172002893469872,0.4370898843469998,0.9373452848844788
FKBPL,FKBPL,-0.13174388268289075,0.43700613410462363,0.9373452848844788
PCF11,PCF11,-0.13174918516697331,0.4369875183431557,0.9373452848844788
ZMYM5,ZMYM5,-0.13175809166949348,0.43695625071234656,0.9373452848844788
HOXD3,HOXD3,-0.13176773933954436,0.4369223824905754,0.9373452848844788
CYP1A1,CYP1A1,-0.13179417854105302,0.43682957487607016,0.9373452848844788
TEN1,TEN1,-0.13182177120069552,0.43673272994194556,0.9373452848844788
XPO5,XPO5,-0.1318508788242574,0.43663058059687454,0.9373452848844788
CRLF3,CRLF3,-0.13186225355010406,0.43659066608238284,0.9373452848844788
DRP2,DRP2,-0.13186842794838177,0.43656900063420107,0.9373452848844788
ALKBH7,ALKBH7,-0.13188022450995454,0.43652760913147204,0.9373452848844788
KDM3A,KDM3A,-0.13191538741979408,0.4364042431563571,0.9373452848844788
AFMID,AFMID,-0.13191944472063424,0.43639000970992076,0.9373452848844788
CASP8AP2,CASP8AP2,-0.13193412696189177,0.43633850497129334,0.9373452848844788
GFER,GFER,-0.13197801737661666,0.43618455906116244,0.9373452848844788
EMC8,EMC8,-0.13198508894781905,0.43615975828100284,0.9373452848844788
SPDYA,SPDYA,-0.13198658901337365,0.43615449748560015,0.9373452848844788
CCDC183,CCDC183,-0.13208206563697267,0.4358197287748549,0.9373452848844788
NEU1,NEU1,-0.13208493161933735,0.4358096820014184,0.9373452848844788
TSSC4,TSSC4,-0.13211017690639715,0.43572118952941574,0.9373452848844788
TSSK3,TSSK3,-0.13213604553894426,0.43563052232244015,0.9373452848844788
CSDE1,CSDE1,-0.1321378918497273,0.43562405156881406,0.9373452848844788
CYREN,CYREN,-0.1322283783885707,0.4353069889553108,0.9373452848844788
SLC1A1,SLC1A1,-0.13226677047174817,0.43517250252646844,0.9373452848844788
BEND2,BEND2,-0.13227016886810547,0.43516059914088423,0.9373452848844788
MARK2,MARK2,-0.13229151092409425,0.4350858495433077,0.9373452848844788
PSMG2,PSMG2,-0.1322916417644289,0.43508539130274126,0.9373452848844788
MYPOP,MYPOP,-0.13229218791593783,0.43508347852560886,0.9373452848844788
BOLA2,BOLA2,-0.13229869837336303,0.43506067741886983,0.9373452848844788
GPR182,GPR182,-0.13230844041355364,0.43502655980428134,0.9373452848844788
IL10RA,IL10RA,-0.13234689850258155,0.4348918900938015,0.9373452848844788
COL11A2,COL11A2,-0.1323984591928903,0.4347113747791622,0.9373452848844788
PEX3,PEX3,-0.13240230072252937,0.4346979271407537,0.9373452848844788
TK1,TK1,-0.13251242099405802,0.4343125383946492,0.9373452848844788
PRPF40A,PRPF40A,-0.13262706975421143,0.43391150192585703,0.9373452848844788
GLMP,GLMP,-0.1328190288202751,0.43324049582515184,0.9373452848844788
CEP70,CEP70,-0.13286748563536943,0.4330712024930347,0.9373452848844788
EXOC6B,EXOC6B,-0.13288109893783842,0.43302364835367296,0.9373452848844788
CD48,CD48,-0.13289686495804864,0.4329685779280658,0.9373452848844788
CYP2C19,CYP2C19,-0.13291440756474412,0.4329073064736151,0.9373452848844788
MSH2,MSH2,-0.1329673218014604,0.43272252080728146,0.9373452848844788
CLDN8,CLDN8,-0.1329750360603284,0.43269558492839005,0.9373452848844788
XRN1,XRN1,-0.1330433369910819,0.43245713905154604,0.9373452848844788
TCHH,TCHH,-0.13307045697769654,0.4323624804544181,0.9373452848844788
CAPZA3,CAPZA3,-0.13310002551173672,0.43225928861462837,0.9373452848844788
TM7SF2,TM7SF2,-0.13316825716765904,0.43202121761063644,0.9373452848844788
PKMYT1,PKMYT1,-0.1331975530721832,0.43191902187727754,0.9373452848844788
RGPD5,RGPD5,-0.13320242088494116,0.4319020423137595,0.9373452848844788
SPRR2E,SPRR2E,-0.13323679905498673,0.4317821373194172,0.9373452848844788
RBP1,RBP1,-0.1332505108676401,0.43173431808195856,0.9373452848844788
ATG4C,ATG4C,-0.133256927021898,0.4317119430839148,0.9373452848844788
EIF5B,EIF5B,-0.1332595557166608,0.43170277624549697,0.9373452848844788
BCL2A1,BCL2A1,-0.1332756911878383,0.43164651066220955,0.9373452848844788
NCOA3,NCOA3,-0.1332909916131809,0.4315931607004603,0.9373452848844788
NOL8,NOL8,-0.13331240799169491,0.4315184915968728,0.9373452848844788
AIMP1,AIMP1,-0.13332056958468663,0.431490037744713,0.9373452848844788
CRNKL1,CRNKL1,-0.13334041359347532,0.431420859695982,0.9373452848844788
SLC25A28,SLC25A28,-0.13335729014038109,0.43136203133255724,0.9373452848844788
GSDMC,GSDMC,-0.13337931627412453,0.43128525920112387,0.9373452848844788
DHRS7,DHRS7,-0.13344507378247128,0.43105610636040115,0.9373452848844788
SND1,SND1,-0.13344946812860672,0.4310407952788506,0.9373452848844788
C11orf96,C11orf96,-0.13345137243287428,0.43103416026528163,0.9373452848844788
CNOT11,CNOT11,-0.13350444199380646,0.4308492770698352,0.9373452848844788
WDR43,WDR43,-0.13357092077720342,0.4306177410520821,0.9373452848844788
IL1RAPL2,IL1RAPL2,-0.13361247626769146,0.43047304435040334,0.9373452848844788
ISCA1,ISCA1,-0.1336601564266527,0.43030705473418407,0.9373452848844788
PSEN1,PSEN1,-0.13368552529485986,0.43021875221704636,0.9373452848844788
ARHGAP5,ARHGAP5,-0.13368632974338251,0.43021595230285525,0.9373452848844788
CAMKV,CAMKV,-0.13372801351722008,0.4300708841614543,0.9373452848844788
C17orf50,C17orf50,-0.13374583479303923,0.430008870731846,0.9373452848844788
UFC1,UFC1,-0.13376128210155008,0.42995512211242204,0.9373452848844788
NMNAT3,NMNAT3,-0.13376844208715202,0.4299302103428335,0.9373452848844788
VPS45,VPS45,-0.13380096348102238,0.42981706860418534,0.9373452848844788
TACO1,TACO1,-0.13382727528389907,0.42972554210165037,0.9373452848844788
PSENEN,PSENEN,-0.13382756236149604,0.42972454355216805,0.9373452848844788
MCTS1,MCTS1,-0.13389053497314896,0.4295055354339991,0.9373452848844788
HLA-DOA,HLA-DOA,-0.13389445212636863,0.4294919142854894,0.9373452848844788
ZFP42,ZFP42,-0.13394975009676952,0.42929965182247537,0.9373452848844788
SYK,SYK,-0.13403929933156677,0.4289884045140986,0.9373452848844788
FMN1,FMN1,-0.13406548658425685,0.42889740889575884,0.9373452848844788
CREB3L4,CREB3L4,-0.1341253491554188,0.4286894384028836,0.9373452848844788
CUL9,CUL9,-0.1341493124347127,0.42860620252433373,0.9373452848844788
CD244,CD244,-0.13416713843448255,0.4285442901716735,0.9373452848844788
TIGD6,TIGD6,-0.13416924703208755,0.42853696702717514,0.9373452848844788
LASP1,LASP1,-0.13420389603958424,0.42841664124234535,0.9373452848844788
GGPS1,GGPS1,-0.1343273744801672,0.4279879899357428,0.9373452848844788
TMEM39A,TMEM39A,-0.13435359790016135,0.42789698695214157,0.9373452848844788
CDC42EP5,CDC42EP5,-0.13443128944362573,0.4276274376856369,0.9373452848844788
STARD3,STARD3,-0.13444188080128922,0.4275906985070367,0.9373452848844788
PLEKHA8,PLEKHA8,-0.13446456048600616,0.42751203339289956,0.9373452848844788
RAB14,RAB14,-0.13452477868482093,0.42730320402625044,0.9373452848844788
SLTM,SLTM,-0.13454706123603152,0.42722594526599783,0.9373452848844788
DHCR7,DHCR7,-0.13456423550684488,0.4271664034076307,0.9373452848844788
ZNF197,ZNF197,-0.13457554313931233,0.42712720325189946,0.9373452848844788
IFNAR1,IFNAR1,-0.13481188231673014,0.42630834546183066,0.9371552392730984
MAGEC1,MAGEC1,-0.13482312246192563,0.4262694229188331,0.9371552392730984
RASGEF1A,RASGEF1A,-0.13484956355355016,0.42617787012813735,0.9371552392730984
ZNF75A,ZNF75A,-0.13485353855364032,0.42616410756214973,0.9371552392730984
ROM1,ROM1,-0.1348732197569399,0.4260959693655879,0.9371552392730984
KIAA1958,KIAA1958,-0.13488228935306198,0.4260645716078689,0.9371552392730984
BTF3L4,BTF3L4,-0.1348847808225097,0.4260559466919381,0.9371552392730984
HS2ST1,HS2ST1,-0.134890208476732,0.42603715769131006,0.9371552392730984
SPRTN,SPRTN,-0.13489517395172312,0.4260199690291716,0.9371552392730984
GRK4,GRK4,-0.13492202825709684,0.4259270159309898,0.9371552392730984
TMEM106A,TMEM106A,-0.13493479434013808,0.4258828315681906,0.9371552392730984
RTL6,RTL6,-0.13508484223538508,0.4253636964094803,0.9371552392730984
NPAS1,NPAS1,-0.13508912388095168,0.42534888797564185,0.9371552392730984
CDK20,CDK20,-0.13511638996409658,0.42525459267229027,0.9371552392730984
GUCA2A,GUCA2A,-0.13513824694678694,0.4251790122925623,0.9371552392730984
FUT1,FUT1,-0.13524348211025722,0.42481521927824506,0.9369746259058943
DMD,DMD,-0.1353201040365209,0.4245504503457257,0.936743827453795
CDSN,CDSN,-0.1353721295535344,0.42437072749618915,0.9365827801255181
CYP4Z1,CYP4Z1,-0.1353829168916416,0.4243334678164168,0.9365827801255181
PRICKLE1,PRICKLE1,-0.13539769583666017,0.42428242401687766,0.9365827801255181
ADTRP,ADTRP,-0.13543100867746602,0.42416738009023636,0.9365827801255181
B3GALNT1,B3GALNT1,-0.13543985959707705,0.4241368168959685,0.9365827801255181
SLC30A6,SLC30A6,-0.13544533101945425,0.42411792409158655,0.9365827801255181
ANAPC10,ANAPC10,-0.13547456197692218,0.4240169976610453,0.9365827801255181
PECR,PECR,-0.1354963664123698,0.42394172171034183,0.9365827801255181
PIK3AP1,PIK3AP1,-0.13550627554865607,0.42390751464345383,0.9365827801255181
BEX4,BEX4,-0.13553470584092026,0.42380937975495236,0.9365827801255181
HSPA12A,HSPA12A,-0.13554466790137926,0.4237749960003627,0.9365827801255181
FBXL18,FBXL18,-0.13554980332837302,0.42375727183690826,0.9365827801255181
NAF1,NAF1,-0.13557108035636367,0.4236838417545204,0.9365827801255181
COPRS,COPRS,-0.13564509197163457,0.4234284724946507,0.9365827801255181
MINDY4,MINDY4,-0.13565110548700166,0.42340772728020903,0.9365827801255181
NKAP,NKAP,-0.13568150284828176,0.42330287223551794,0.9365827801255181
RPUSD2,RPUSD2,-0.13568477213483332,0.4232915957676358,0.9365827801255181
ENDOG,ENDOG,-0.1357233987679874,0.4231583769877329,0.9365827801255181
B3GNT7,B3GNT7,-0.1357373638272079,0.423110218895733,0.9365827801255181
HEPACAM2,HEPACAM2,-0.13576381680800018,0.4230190049896011,0.9365827801255181
STX12,STX12,-0.13577536772559848,0.4229791791208915,0.9365827801255181
PEX11G,PEX11G,-0.13580412275650397,0.42288004511470695,0.9365827801255181
CYP51A1,CYP51A1,-0.13587709487256835,0.42262852953442864,0.9365827801255181
COX5B,COX5B,-0.13590162546151976,0.42254399790972336,0.9365827801255181
DERL1,DERL1,-0.13593342935475589,0.42243441681538213,0.9365492692155074
TUT1,TUT1,-0.13594007514603387,0.4224115205901989,0.9365492692155074
NUP205,NUP205,-0.13603644531830839,0.4220795821371122,0.9363540218058803
NAPA,NAPA,-0.13604741178500301,0.4220418183911422,0.9363540218058803
ANKRD45,ANKRD45,-0.13606144465013106,0.4219934980643052,0.9363540218058803
FAM53B,FAM53B,-0.13608000516099739,0.4219295921489867,0.9363540218058803
PPARGC1B,PPARGC1B,-0.1360936213856914,0.4218827134149321,0.9363540218058803
EIF2AK3,EIF2AK3,-0.13612594915459436,0.42177142518232497,0.9363540218058803
GP1BA,GP1BA,-0.13614291737800036,0.42171301872112005,0.9363540218058803
AMPD3,AMPD3,-0.13624926347022928,0.42134706728370314,0.9357936004592495
EEF1G,EEF1G,-0.1362493378752583,0.42134681130822293,0.9357936004592495
XRRA1,XRRA1,-0.1362714530480179,0.4212707323883277,0.9357936004592495
BCKDHB,BCKDHB,-0.13634732273627834,0.4210097899012851,0.9356365471403766
MAT2B,MAT2B,-0.13640030546049423,0.42082761753092174,0.9353501377491992
PSMD11,PSMD11,-0.1364046936859122,0.4208125313253854,0.9353501377491992
B3GALNT2,B3GALNT2,-0.13643908042925143,0.4206943242378998,0.935290776586666
ZBTB38,ZBTB38,-0.13644405028072887,0.42067724153163005,0.935290776586666
FGFBP1,FGFBP1,-0.13654194056371674,0.4203408458991654,0.9348602009289511
ZNF587,ZNF587,-0.136623719717669,0.4200599313398827,0.9348277701008041
MEGF6,MEGF6,-0.13668834055685844,0.4198380308921534,0.9344524340085342
PRELID1,PRELID1,-0.1367051481600211,0.41978032633638934,0.9344524340085342
GOLM1,GOLM1,-0.1367398079627111,0.4196613449507568,0.9344524340085342
ZNF256,ZNF256,-0.13677263872946008,0.4195486598309161,0.9344524340085342
MRPS12,MRPS12,-0.13677409190140866,0.41954367249855,0.9344524340085342
GTPBP8,GTPBP8,-0.13682633260584937,0.4193644028795544,0.9344524340085342
MRPS5,MRPS5,-0.13691008915642386,0.419077073153716,0.9343081013216217
FRRS1,FRRS1,-0.13692092930967822,0.41903989373181333,0.9343081013216217
DCC,DCC,-0.13692662220764096,0.4190203690448739,0.9343081013216217
COX7B,COX7B,-0.1369328284128779,0.4189990844732311,0.9343081013216217
BTBD7,BTBD7,-0.1370428619668314,0.41862181848266966,0.9340947814415709
KRT75,KRT75,-0.13706008404761244,0.4185627873926369,0.9340947814415709
SPINK1,SPINK1,-0.13709619320419478,0.4184390334223606,0.9339444278980578
IREB2,IREB2,-0.13709727340642172,0.41843533165064867,0.9339444278980578
GALR2,GALR2,-0.13719252004973945,0.4181090010670655,0.9339204491188748
CD14,CD14,-0.13719718192864966,0.4180930323876506,0.9339204491188748
PPP1R2B,PPP1R2B,-0.13722518406053327,0.4179971218381493,0.9339082734894361
C2orf92,C2orf92,-0.13722555196914837,0.41799586179096243,0.9339082734894361
B3GNT2,B3GNT2,-0.13727836056638032,0.4178150202567658,0.9337391577112237
SYT13,SYT13,-0.1372947841236631,0.41775878724124144,0.9337323887014503
LRRN2,LRRN2,-0.13729604006747356,0.4177544871603389,0.9337323887014503
TMEM97,TMEM97,-0.1373412887462721,0.41759958207236864,0.9337323887014503
RASD1,RASD1,-0.13734910233218758,0.41757283618879637,0.9337323887014503
PDK4,PDK4,-0.1373624120726311,0.4175272792059265,0.9337323887014503
ACVR2A,ACVR2A,-0.13746562454598177,0.41717409552380424,0.9337323887014503
METTL14,METTL14,-0.13747765345877702,0.4171329446428116,0.9337323887014503
KCNJ10,KCNJ10,-0.13767514947353365,0.4164576386164513,0.9337323887014503
ODF2L,ODF2L,-0.13769557760578469,0.4163878231115727,0.9337323887014503
NR4A2,NR4A2,-0.13771181507857694,0.416332334382018,0.9337323887014503
FCHSD2,FCHSD2,-0.13781411486957099,0.41598283868499103,0.9337323887014503
SEC24D,SEC24D,-0.1378406135768438,0.4158923358597578,0.9337323887014503
RCCD1,RCCD1,-0.13784706603716138,0.4158703000195107,0.9337323887014503
MAN2A2,MAN2A2,-0.1378666692936431,0.4158033568519584,0.9337323887014503
SF3B2,SF3B2,-0.13791706239367296,0.4156312973682414,0.9337323887014503
MGP,MGP,-0.1379178273800778,0.4156286857498231,0.9337323887014503
UBAP2L,UBAP2L,-0.13792043507556728,0.41561978330104543,0.9337323887014503
MTMR7,MTMR7,-0.13796877120171358,0.41545478741374653,0.9337323887014503
TMEM64,TMEM64,-0.13797414200872518,0.41543645639078575,0.9337323887014503
PLA2G5,PLA2G5,-0.13805560043877124,0.4151584878409674,0.9337323887014503
CCDC85A,CCDC85A,-0.13806579321452525,0.4151237134383334,0.9337323887014503
PCGF2,PCGF2,-0.13810386947546857,0.41499382430568144,0.9337323887014503
DDX5,DDX5,-0.13816126795598874,0.4147980649206647,0.9337323887014503
NYAP2,NYAP2,-0.13818252531306457,0.41472557926327125,0.9337323887014503
FSBP,FSBP,-0.13820534689622727,0.41464776770972145,0.9337323887014503
PPP1R13B,PPP1R13B,-0.1382147278174187,0.4146157852918773,0.9337323887014503
COL4A6,COL4A6,-0.13822138526313316,0.41459308887785223,0.9337323887014503
TNN,TNN,-0.13823010346513848,0.4145633680424104,0.9337323887014503
LILRB2,LILRB2,-0.13827222483846555,0.41441979091340014,0.9337323887014503
ATG4D,ATG4D,-0.138307370647759,0.41430001258716387,0.9337323887014503
MBD1,MBD1,-0.13833368192436635,0.4142103555225449,0.9337323887014503
IRS2,IRS2,-0.13837155012273408,0.414081336907252,0.9337323887014503
BEND7,BEND7,-0.13839812945386537,0.41399079354202745,0.9337323887014503
GRTP1,GRTP1,-0.13840882675520078,0.41395435599568714,0.9337323887014503
PNMA6A,PNMA6A,-0.13844951017112045,0.4138157952070865,0.9337323887014503
MGMT,MGMT,-0.1384997502555092,0.4136447222646915,0.9337323887014503
RNASEH1,RNASEH1,-0.13850297259197433,0.4136337512256946,0.9337323887014503
EPN3,EPN3,-0.13855974673876278,0.41344048019108603,0.9337323887014503
ZNF711,ZNF711,-0.13860033548842668,0.41330233897725643,0.9337323887014503
ZWINT,ZWINT,-0.13862383895924968,0.4132223583704153,0.9337323887014503
TMEM168,TMEM168,-0.1386418044502113,0.413161229019495,0.9337323887014503
BRF1,BRF1,-0.13866848617849023,0.41307045126728326,0.9337323887014503
OR52N2,OR52N2,-0.13867462153791582,0.4130495788749221,0.9337323887014503
SNX32,SNX32,-0.13868375902094157,0.4130184944148159,0.9337323887014503
PACRGL,PACRGL,-0.13874030238072932,0.41282617116165027,0.9337323887014503
TRIM33,TRIM33,-0.13877464481964996,0.4127093855893544,0.9337323887014503
UBE2K,UBE2K,-0.13885844776673856,0.4124244822481443,0.9337323887014503
SCYL1,SCYL1,-0.1388831085128243,0.41234066480115084,0.9337323887014503
SMO,SMO,-0.1389316123508386,0.4121758371494602,0.9337323887014503
KRIT1,KRIT1,-0.1389490414787801,0.41211661792762555,0.9337323887014503
CYP2A13,CYP2A13,-0.1389737155378552,0.41203279074097876,0.9337323887014503
PDXDC1,PDXDC1,-0.13898092941066573,0.41200828429169545,0.9337323887014503
LRRIQ3,LRRIQ3,-0.13899518532963454,0.4119598575415718,0.9337323887014503
DEDD,DEDD,-0.13903679782898498,0.4118185201205213,0.9337323887014503
NADSYN1,NADSYN1,-0.13904920835279094,0.41177637293378117,0.9337323887014503
LHX5,LHX5,-0.1390606258231773,0.41173760040180046,0.9337323887014503
ZNF488,ZNF488,-0.13906944638354707,0.41170764812219723,0.9337323887014503
RNF44,RNF44,-0.13907003960706368,0.4117056337371115,0.9337323887014503
SLC2A8,SLC2A8,-0.1390738080142195,0.4116928376400472,0.9337323887014503
CCDC122,CCDC122,-0.13908017841304549,0.4116712066685463,0.9337323887014503
MOB3C,MOB3C,-0.1391073850598469,0.4115788325524785,0.9337323887014503
PGRMC2,PGRMC2,-0.1391478700763055,0.41144139646376165,0.9337323887014503
CRACR2B,CRACR2B,-0.13927093514265526,0.4110237825782934,0.9337323887014503
ARFGAP2,ARFGAP2,-0.13934369825531562,0.41077697861542695,0.9337323887014503
JAG2,JAG2,-0.13934746219837246,0.4107642140513176,0.9337323887014503
RIC8A,RIC8A,-0.13940234442053434,0.41057811896547164,0.9337323887014503
ZNF324,ZNF324,-0.13940293531713382,0.41057611560914414,0.9337323887014503
EFEMP1,EFEMP1,-0.13942792440185608,0.41049139852482636,0.9337323887014503
KDM5A,KDM5A,-0.13944541164367769,0.4104321198226348,0.9337323887014503
GNG3,GNG3,-0.13946078326719513,0.4103800167152154,0.9337323887014503
SYNJ2BP,SYNJ2BP,-0.13946837071184096,0.4103542999687765,0.9337323887014503
CLDN22,CLDN22,-0.1394748543265043,0.41033232524922303,0.9337323887014503
GPR75,GPR75,-0.1394883112449928,0.4102867182559139,0.9337323887014503
EFCAB7,EFCAB7,-0.1394911756098391,0.41027701097678415,0.9337323887014503
FAM47E,FAM47E,-0.13953443390112777,0.41013042530503496,0.9337323887014503
RPP21,RPP21,-0.13955802874254294,0.4100504840331553,0.9337323887014503
SIX4,SIX4,-0.13962525356617814,0.40982276935502326,0.9337323887014503
MRPS33,MRPS33,-0.13964271837951664,0.4097636215147312,0.9337323887014503
MAP7D3,MAP7D3,-0.1396639126732989,0.40969184961546806,0.9337323887014503
LRBA,LRBA,-0.13972118760497484,0.4094979307920704,0.9337323887014503
ADAM10,ADAM10,-0.13972242022192552,0.4094937580284351,0.9337323887014503
TYW1,TYW1,-0.1397249925390649,0.40948505007144853,0.9337323887014503
NXF1,NXF1,-0.1398054816274408,0.4092126269672421,0.9337323887014503
RAD51,RAD51,-0.1398391339094967,0.4090987581443958,0.9337323887014503
CSNK2B,CSNK2B,-0.139918094581008,0.4088316506727654,0.9337323887014503
TAB2,TAB2,-0.1399397313694395,0.4087584752672632,0.9337323887014503
C1QB,C1QB,-0.1399555209394164,0.40870507980364973,0.9337323887014503
MYH2,MYH2,-0.14002845800747762,0.408458480646352,0.9337323887014503
DOP1A,DOP1A,-0.14009862876433865,0.4082213143461998,0.9337323887014503
STK33,STK33,-0.14016977751011822,0.40798092271124,0.9337323887014503
PACSIN3,PACSIN3,-0.1401733584459458,0.4079688258670753,0.9337323887014503
RPL30,RPL30,-0.14018086982136735,0.4079434521758116,0.9337323887014503
TENT5B,TENT5B,-0.1402706060710301,0.40764038951235304,0.9337323887014503
MBOAT7,MBOAT7,-0.1403113960143093,0.40750267370177157,0.9337323887014503
SMAD4,SMAD4,-0.14032367652501182,0.4074612171953376,0.9337323887014503
GPD1L,GPD1L,-0.1403359116933632,0.40741991614695255,0.9337323887014503
UCK2,UCK2,-0.14036338099693224,0.4073271994302379,0.9337323887014503
PLEKHA3,PLEKHA3,-0.14037375266858934,0.40729219521627946,0.9337323887014503
ZNF223,ZNF223,-0.14038171091124368,0.4072653374470011,0.9337323887014503
ZNF557,ZNF557,-0.1404178772767761,0.40714329459539933,0.9337323887014503
BOLA3,BOLA3,-0.14042702887197922,0.4071124159836407,0.9337323887014503
GPHN,GPHN,-0.14046896020171495,0.4069709515846649,0.9337323887014503
TEPP,TEPP,-0.1405367322081477,0.4067423673820795,0.9337323887014503
BTBD1,BTBD1,-0.14054737194677072,0.40670648789040537,0.9337323887014503
HOXA6,HOXA6,-0.1405632696841733,0.4066528806593408,0.9337323887014503
MRPL2,MRPL2,-0.14057149489421383,0.406625146802715,0.9337323887014503
GCK,GCK,-0.14057802055457722,0.406603144274963,0.9337323887014503
ATRN,ATRN,-0.14058199731377227,0.4065897361943703,0.9337323887014503
DNAJB9,DNAJB9,-0.14061717043669156,0.4064711571323669,0.9337323887014503
PMPCB,PMPCB,-0.1406258045197847,0.4064420520873861,0.9337323887014503
KCNK9,KCNK9,-0.1407217197027166,0.4061188070168866,0.9337323887014503
KIAA1109,KIAA1109,-0.14073149595171694,0.4060858681925998,0.9337323887014503
MRPL51,MRPL51,-0.14082357662764894,0.40577569838157457,0.9337323887014503
SCN3A,SCN3A,-0.1409064162516522,0.4054967723409566,0.9337323887014503
SLC25A51,SLC25A51,-0.1409069570031405,0.4054949519578984,0.9337323887014503
SASS6,SASS6,-0.1410610855626011,0.40497628474616404,0.9337323887014503
ZNF850,ZNF850,-0.14114434770192547,0.4046962522418629,0.9337323887014503
ZNF131,ZNF131,-0.14116308471712535,0.404633249994579,0.9337323887014503
MTHFD1L,MTHFD1L,-0.14121790157778705,0.4044489633469997,0.9337323887014503
DLD,DLD,-0.14122669851642847,0.40441939373710967,0.9337323887014503
SMG8,SMG8,-0.14133593506199782,0.40405231427834715,0.9337323887014503
RPS29,RPS29,-0.14135887027079086,0.40397526683076024,0.9337323887014503
OCIAD1,OCIAD1,-0.1413631026219502,0.40396104979118425,0.9337323887014503
FCRL6,FCRL6,-0.14151167358481684,0.4034621613691469,0.9336446376619896
NOTCH3,NOTCH3,-0.14159630884193028,0.4031781213580698,0.9336264718621696
LRRC17,LRRC17,-0.1416278128549675,0.403072421636848,0.9336264718621696
POLR2L,POLR2L,-0.14165917949476814,0.40296719859618885,0.9336264718621696
