ProteinID,GeneName,corr,p-value,q-value
GNPI2,GNPDA2,-0.253170071651576,0.1485527450597689,0.8721100310825372
A0A0A0MS93,B3GALT5,-0.2533961634931544,0.1766613359399075,0.8721100310825372
HNRH2,HNRNPH2,-0.253476310600475,0.1300864850268299,0.8607168042053948
TPIS,TPI1,-0.2536626918520047,0.1297947099149535,0.8607168042053948
ADAM8,ADAM8,-0.2537410983001595,0.1926081933901205,0.8826072290444482
OSBL2,OSBPL2,-0.2539560019649775,0.1607502632641893,0.8721100310825372
DDAH1,DDAH1,-0.2539782912586298,0.1293017553425751,0.8607168042053948
REEP3,REEP3,-0.2542480985491366,0.1288814300218725,0.8607168042053948
POMT1,POMT1,-0.2542685548651423,0.1751255156968182,0.8721100310825372
KCRM,CKM,-0.2542726343882087,0.1467328044606279,0.8721100310825372
NRP1,NRP1,-0.2543104994928274,0.1466705923134429,0.8721100310825372
PPIG,PPIG,-0.2543346842788179,0.1287467559162529,0.8607168042053948
MTHFS,MTHFS,-0.2544795541368457,0.1463930708402516,0.8721100310825372
ARMX5,ARMCX5,-0.2545129820061338,0.1598030310331059,0.8721100310825372
MMAB,MMAB,-0.254674854070977,0.1282186733832179,0.8607168042053948
A0A0D9SEI0,MTRES1,-0.2548638378558706,0.1457636509462567,0.8721100310825372
GAB2,GAB2,-0.2549413187204864,0.1663224110351076,0.8721100310825372
HDGF,HDGF,-0.2549455072619043,0.1277996606444935,0.8607168042053948
PDIA3,PDIA3,-0.2551583681850526,0.1274708352744017,0.8607168042053948
FAM3C,FAM3C,-0.2552551052211977,0.1273216050795383,0.8607168042053948
PEPL,PPL,-0.2553504575403685,0.1271746382427821,0.8607168042053948
RBM15,RBM15,-0.255386579132763,0.1449106204491825,0.8721100310825372
RRFM,MRRF,-0.2554209090088321,0.1270661322833558,0.8607168042053948
KRIT1,KRIT1,-0.2556442986546123,0.1444914059140798,0.8721100310825372
PON3,PON3,-0.2558090802011814,0.1442238313515327,0.8721100310825372
H0Y322,LIN9,-0.2558437679138509,0.1441675510689188,0.8721100310825372
CAB39,CAB39,-0.2558445066712301,0.1441663526207389,0.8721100310825372
SPAG1,SPAG1,-0.2558983724167957,0.1440789885791037,0.8721100310825372
RHOF,RHOF,-0.2559639091880742,0.1439727475946547,0.8721100310825372
DDX12,DDX12P,-0.256016706822928,0.1438871994956509,0.8721100310825372
ITPK1,ITPK1,-0.2563866523839404,0.1255856779249544,0.8607168042053948
CIA2A,CIAO2A,-0.2566796784550674,0.1428161421439105,0.8721100310825372
MACC1,MACC1,-0.2568020152067369,0.1249529076622649,0.8607168042053948
SPOP,SPOP,-0.25702002187334,0.1627755276279185,0.8721100310825372
A0A087WZ62,A0A087WZ62,-0.2570509414868377,0.1422189025643092,0.8721100310825372
TM39A,TMEM39A,-0.2574334976562565,0.1948563086516853,0.8826072290444482
KI16B,KIF16B,-0.2574758849683771,0.1415375523778202,0.8721100310825372
ATR,ATR,-0.257570890979367,0.1237878674547691,0.8607168042053948
I5P2,INPP5B,-0.2575907533776466,0.1351955716691758,0.8660027678451057
M0R189,MPND,-0.2577152321592711,0.203704661114621,0.8893550341965111
DDX50,DDX50,-0.2577971474856187,0.1234465807737856,0.8607168042053948
A0A087WZT2,METTL7B,-0.2577979158721951,0.1234454229329662,0.8607168042053948
CAB45,SDF4,-0.2578438347049284,0.1233762450070669,0.8607168042053948
S10AB,S100A11,-0.258041225845676,0.1230791996778272,0.8607168042053948
NCOA4,NCOA4,-0.2583684115125379,0.1401142643970757,0.8721100310825372
RT26,MRPS26,-0.2584623071807067,0.1224473181239263,0.8607168042053948
PNPO,PNPO,-0.2586320147713899,0.1221933386416602,0.8607168042053948
BI2L1,BAIAP2L1,-0.2587080889322726,0.1220796161404858,0.8607168042053948
SYNRG,SYNRG,-0.2587368844959788,0.1220365905871776,0.8607168042053948
NLE1,NLE1,-0.2588141468935437,0.1219212032090427,0.8607168042053948
HDA10,HDAC10,-0.2590264797535517,0.2111903961051577,0.8920560697876763
FAK2,PTK2B,-0.2590291345137648,0.1522701163022088,0.8721100310825372
FOXM1,FOXM1,-0.2591063932764304,0.1521435213704317,0.8721100310825372
PAI2,SERPINB2,-0.2591552261237809,0.1214127936897918,0.8607168042053948
LGMN,LGMN,-0.259262200180395,0.1212536662629441,0.8607168042053948
SPIT1,SPINT1,-0.25945693207907,0.1209643967100538,0.8607168042053948
3BP2,SH3BP2,-0.2594764012424359,0.1515382862386543,0.8721100310825372
TPBG,TPBG,-0.2595016986708193,0.132220938295778,0.8635670502456005
PAFA,PLA2G7,-0.2596228819920113,0.2101035629811865,0.8920560697876763
GOGA1,GOLGA1,-0.2596711021519873,0.120646848781508,0.8607168042053948
ESRP2,ESRP2,-0.2602633232643482,0.1197720161793145,0.8607168042053948
ABHD5,ABHD5,-0.2603765564264855,0.1369503059760808,0.8667792933093473
H0Y704,ZNF185,-0.2603937418167164,0.1571345237027921,0.8721100310825372
SC24C,SEC24C,-0.2604853160710249,0.1194453143638397,0.8607168042053948
UB2L3,UBE2L3,-0.2608836144177854,0.1188608219480523,0.8607168042053948
TEAD2,TEAD2,-0.2608890357082278,0.1492435917151338,0.8721100310825372
UN93B,UNC93B1,-0.260894740357087,0.1188445257615677,0.8607168042053948
TALDO,TALDO1,-0.2609568113435702,0.1187536409935504,0.8607168042053948
FKB11,FKBP11,-0.261107824455691,0.1358112824233486,0.8660027678451057
F133B,FAM133B,-0.2611254873134852,0.1357838571651562,0.8660027678451057
D6RBW1,EIF4E,-0.2611766825997758,0.1296536141476244,0.8607168042053948
ACTG,ACTG1,-0.2613222084192427,0.1485450104188447,0.8721100310825372
PP14B,PPP1R14B,-0.2613286858601448,0.1485345822072276,0.8721100310825372
LTOR3,LAMTOR3,-0.2613799164719679,0.1293446371534221,0.8607168042053948
HNRPF,HNRNPF,-0.2615611500679147,0.1178714855048956,0.8607168042053948
B1ANH0,GUK1,-0.2616256100010226,0.1480571251137057,0.8721100310825372
CAR11,CARD11,-0.2618179326442523,0.1477484625957673,0.8721100310825372
A0A0A0MSC1,ADCY3,-0.2619574156055398,0.1344967233292647,0.8660027678451057
LNP,LNPK,-0.2620917098205849,0.117101086397953,0.8607168042053948
DIDO1,DIDO1,-0.2623763263542498,0.1166893701984089,0.8607168042053948
J3QL71,SCRN2,-0.2624659363071326,0.1337143914219181,0.8656916771352544
VAPB,VAPB,-0.2625294467471455,0.1164683219454978,0.8607168042053948
STEA2,STEAP2,-0.2625647051395336,0.1335628304099035,0.8656916771352544
GRPE1,GRPEL1,-0.2625680722526751,0.1164126109607585,0.8607168042053948
LAP4A,LAPTM4A,-0.263057679218101,0.1157081670140344,0.8607168042053948
SSH3,SSH3,-0.2630691585361853,0.1156916891662637,0.8607168042053948
SPG21,SPG21,-0.2636404105262349,0.1319203443007209,0.8630156451209743
IL1B,IL1B,-0.2636689217497152,0.1930853966330523,0.8826072290444482
TPM1,TPM1,-0.2641467452614813,0.1251922979974749,0.8607168042053948
RAB38,RAB38,-0.2643922211596821,0.1436617560153711,0.8721100310825372
DQA2,HLA-DQA2,-0.26449678129532,0.1434975226313959,0.8721100310825372
ICE1,ICE1,-0.2645633225542456,0.130523074931055,0.8607168042053948
PHLA2,PHLDA2,-0.2645746429367944,0.1305060042520045,0.8607168042053948
RAVR2,RAVER2,-0.26473388162567,0.1431256136881247,0.8721100310825372
HS2ST,HS2ST1,-0.2650087591842193,0.1298526180503497,0.8607168042053948
FUT5,FUT5,-0.2652239444500391,0.1423591398997752,0.8721100310825372
AMRP,LRPAP1,-0.2652999859725984,0.1125228345901258,0.8562618466391956
GET4,GET4,-0.2653720097993781,0.1293077519091851,0.8607168042053948
G6PT2,SLC37A1,-0.2653926319558218,0.1420960003810742,0.8721100310825372
CASP8,CASP8,-0.2655058881148647,0.1291073650020218,0.8607168042053948
SPB1,FTSJ3,-0.2656246748358319,0.1120671291138605,0.8556479442322406
SRSF3,SRSF3,-0.2656924585856574,0.1119721695244672,0.8556479442322406
ACSF2,ACSF2,-0.2656976516132011,0.1119648970136644,0.8556479442322406
RFLA,RFLNA,-0.266102972585989,0.1888555848487072,0.8821637748109916
PURA1,ADSS1,-0.2662004577734113,0.1280714295100823,0.8607168042053948
MK13,MAPK13,-0.2662657878330375,0.1279743086916044,0.8607168042053948
CLCB,CLTB,-0.2665168808568586,0.1108220728746632,0.8545928904508683
RPA49,POLR1E,-0.2666865990912204,0.1105864213797715,0.8540644567910141
SGPP2,SGPP2,-0.2668020854730289,0.1699245536570081,0.8721100310825372
FIGL1,FIGNL1,-0.2669272887336223,0.1102528761765161,0.8540644567910141
ISG20,ISG20,-0.267070391965832,0.1394980908395121,0.8721100310825372
RABL3,RABL3,-0.2672756854333148,0.10977141860578,0.8531114314254873
NAA50,NAA50,-0.267279416930557,0.1206114502245361,0.8607168042053948
STX17,STX17,-0.2673870767038974,0.1096178201213237,0.8531114314254873
TFCP2,TFCP2,-0.2676001133629688,0.1260025869635243,0.8607168042053948
AL1A3,ALDH1A3,-0.2676965106927239,0.1091919910926178,0.8531114314254873
TMOD3,TMOD3,-0.2678751661582486,0.1089467037856597,0.8531114314254873
TEC,TEC,-0.2680656923385383,0.152076675948047,0.8721100310825372
NDK3,NME3,-0.2680981474837065,0.1252724499962244,0.8607168042053948
SLN13,SLFN13,-0.2681142211728916,0.1378993901158158,0.868484345414517
CDCP1,CDCP1,-0.2681616067732714,0.1085543015203412,0.8531114314254873
LIMA1,LIMA1,-0.2684015551113608,0.1082264140663995,0.8531114314254873
SF3B2,SF3B2,-0.2684173716080423,0.1082048273137369,0.8531114314254873
AMACR,AMACR,-0.2686219680978556,0.1245079017289963,0.8607168042053948
MCA3,EEF1E1,-0.2687688520388529,0.1077259583595617,0.8531114314254873
FRIH,FTH1,-0.2688209335914129,0.1076551373924928,0.8531114314254873
CC85C,CCDC85C,-0.2688899184074356,0.1241181540174315,0.8607168042053948
CATS,CTSS,-0.2691037229411481,0.107271213130541,0.8531114314254873
ZDHC3,ZDHHC3,-0.2694449511127553,0.1358807634124826,0.8660027678451057
PDIA1,P4HB,-0.2696166782975215,0.1065774558432561,0.8531114314254873
PROM1,PROM1,-0.2698688072406751,0.142044760970504,0.8721100310825372
DRAM2,DRAM2,-0.2702678453139575,0.1486103241891486,0.8721100310825372
RUXE,SNRPE,-0.270313708282595,0.105640199977529,0.8531114314254873
FA2H,FA2H,-0.2704004642679298,0.1559904428310785,0.8721100310825372
RN214,RNF214,-0.2704296443822636,0.1054849158251968,0.8531114314254873
EPN4,CLINT1,-0.2706476795470412,0.1051933499497911,0.8531114314254873
PRDX2,PRDX2,-0.2709736049576955,0.1047586496481225,0.8531114314254873
A0A1B0GVF3,CPT2,-0.2709909809290654,0.1210934046058954,0.8607168042053948
SRPRA,SRPRA,-0.2710026146788917,0.1047200243718954,0.8531114314254873
KI13B,KIF13B,-0.2713396757139222,0.1205967732184209,0.8607168042053948
SREK1,SREK1,-0.2721615382223065,0.1031857914068356,0.8531114314254873
PLXB2,PLXNB2,-0.2721965599396493,0.103139695654182,0.8531114314254873
GPHRB,GPR89B,-0.2723307035623955,0.1191935811889261,0.8607168042053948
SET,SET,-0.272455151198742,0.1027998210597035,0.8531114314254873
SBNO2,SBNO2,-0.2725210318401495,0.1312975608865655,0.8617970814801237
NPT2B,SLC34A2,-0.272956457477523,0.2076163675505205,0.8920560697876763
SRC8,CTTN,-0.2729709594585277,0.1021244230936098,0.8531114314254873
GPTC2,GPATCH2,-0.2730278442959463,0.1305534840301904,0.8607168042053948
AMRA1,AMBRA1,-0.2731820539379233,0.1018489924451533,0.8531114314254873
CHKA,CHKA,-0.2732287692864705,0.1017881159485653,0.8531114314254873
CP2J2,CYP2J2,-0.2733339614110606,0.1593169607322917,0.8721100310825372
C1TC,MTHFD1,-0.2734823529470033,0.1674959976623044,0.8721100310825372
PSD11,PSMD11,-0.2735476243159324,0.1013733436914416,0.8531114314254873
Q5SRN5,HLA-A,-0.2737809974594601,0.12945348235765,0.8607168042053948
PGK1,PGK1,-0.2738467481228682,0.1009854094778749,0.8531114314254873
RHG42,ARHGAP42,-0.2742914929384242,0.1164532551061117,0.8607168042053948
I3L448,ATPAF1,-0.2744405977639841,0.1162468163604134,0.8607168042053948
MED12,MED12,-0.2745618272944054,0.1160791734201026,0.8607168042053948
A0A5F9ZHR7,ACP2,-0.2747862290960923,0.0997743472345601,0.8531114314254873
KCY,CMPK1,-0.2754079716091724,0.0989789860011883,0.8531114314254873
VPS4B,VPS4B,-0.2754316147640475,0.0989488364021777,0.8531114314254873
M0QY43,MYH14,-0.2754746241794022,0.1559454466486271,0.8721100310825372
HCD2,HSD17B10,-0.2754946248449177,0.098868520585737,0.8531114314254873
F8VWL3,FGD4,-0.2756426504263942,0.1145925372494648,0.8605477979041835
BORG3,CDC42EP5,-0.2756730127139258,0.1822643178985432,0.8765491399128021
ARMX2,ARMCX2,-0.2758757025437835,0.1819299547649138,0.8765491399128021
SH23A,SH2D3A,-0.2759183805715163,0.1142155735469174,0.8605477979041835
A0A087X0V5,OAS2,-0.2760142928638385,0.1262318471040421,0.8607168042053948
PLSI,PLS1,-0.2760277682920931,0.098190939606808,0.8531114314254873
EF1B,EEF1B2,-0.276190220305629,0.0979851832760985,0.8531114314254873
EMB,EMB,-0.2765477569055751,0.1464335532879681,0.8721100310825372
P66B,GATAD2B,-0.2766786290197448,0.0973685645253787,0.8531114314254873
UBP32,USP32,-0.2767114955764583,0.1131364498353322,0.8587066287243302
RAB1A,RAB1A,-0.2769347802843275,0.0970463601175779,0.8531114314254873
TR10B,TNFRSF10B,-0.2771980359075182,0.1245484563565743,0.8607168042053948
IRAK2,IRAK2,-0.2772618129404269,0.1379798097571861,0.868484345414517
FBX28,FBXO28,-0.2773029199921829,0.1067935555965827,0.8531114314254873
ENDOV,ENDOV,-0.2773031146244656,0.1795872704537848,0.8728753597566201
LRP6,LRP6,-0.2774309832361727,0.1242191496775727,0.8607168042053948
ITB8,ITGB8,-0.2777449436396155,0.1117418244466164,0.8556479442322406
GSKIP,GSKIP,-0.2777473998842723,0.1237728792335743,0.8607168042053948
RT18B,MRPS18B,-0.2778326764850228,0.0959233600520988,0.8531114314254873
S12A8,SLC12A8,-0.2778647897287912,0.1786712042380636,0.8721100310825372
SF3B5,SF3B5,-0.2779577199368695,0.0957677603910898,0.8531114314254873
CTND1,CTNND1,-0.2780759075601367,0.0956208695693552,0.8531114314254873
CL073,C12orf73,-0.2781393606446546,0.1232217098816186,0.8607168042053948
A0A087X279,IFIT2,-0.2782860745576264,0.1230158713898694,0.8607168042053948
KMT2C,KMT2C,-0.278368410675741,0.1109067316344209,0.8545928904508683
TLCD4,TLCD4,-0.278397050536075,0.1363079708353565,0.8660027678451057
ABH15,ABHD15,-0.2787695528571425,0.1430856380705964,0.8721100310825372
PTPRF,PTPRF,-0.279158034963299,0.0942839435458475,0.8531114314254873
RAB43,RAB43,-0.2792010740367535,0.1097987617324137,0.8531114314254873
STXB2,STXBP2,-0.2792271889020257,0.0941989962295543,0.8531114314254873
SDF2,SDF2,-0.2792624918012071,0.1583405067057243,0.8721100310825372
UB2Q2,UBE2Q2,-0.2794738046376342,0.1497838244810885,0.8721100310825372
CDK13,CDK13,-0.279681010450877,0.1091639374088861,0.8531114314254873
RBM8A,RBM8A,-0.2797344605924427,0.0935776664648411,0.8531114314254873
BTBDB,BTBD11,-0.2797823949385926,0.1209310749043482,0.8607168042053948
RCN1,RCN1,-0.2798560061257131,0.0934292598237207,0.8531114314254873
ERBB2,ERBB2,-0.2798749452360402,0.0934061515099957,0.8531114314254873
M4K2,MAP4K2,-0.2798922978735155,0.1088853397362744,0.8531114314254873
A0A1X7SBS4,TEAD3,-0.2799300758384805,0.1272057227197976,0.8607168042053948
IF5,EIF5,-0.2800476236795868,0.0931956623122205,0.8531114314254873
MPDZ,MPDZ,-0.2802367046842423,0.1203033148594603,0.8607168042053948
UBL4A,UBL4A,-0.2804407837687173,0.0927177713540005,0.8531114314254873
PQBP1,PQBP1,-0.2805817702084124,0.0925468596328618,0.8531114314254873
B4E0Y9,STK26,-0.2807757882794923,0.0923120556043873,0.852676974827947
RFFL,RFFL,-0.2808260074545344,0.1194926334888466,0.8607168042053948
ZDHC5,ZDHHC5,-0.2809753085660898,0.0920710701355239,0.8522376786073917
A0A087WYF7,APOOL,-0.2811374671244955,0.0918755673029694,0.8522376786073917
PAR14,PARP14,-0.2812045980182083,0.0917947258581249,0.8522376786073917
C9JRZ6,CHCHD3,-0.2813205677409341,0.1016042057256039,0.8531114314254873
FANCJ,BRIP1,-0.281428322092651,0.1068760513127232,0.8531114314254873
DCDC2,DCDC2,-0.2818485887130776,0.1180955549794804,0.8607168042053948
NDUA5,NDUFA5,-0.2822358641850887,0.0905596951930757,0.8522376786073917
KS6A1,RPS6KA1,-0.2827781421538479,0.1051335425203648,0.8531114314254873
WBP11,WBP11,-0.2828846922616487,0.0897892436012512,0.8481434992223528
AL2CL,ALS2CL,-0.2828906674392189,0.1166843828259372,0.8607168042053948
ADT4,SLC25A31,-0.2831442743168779,0.1163428603283821,0.8607168042053948
H0Y4R8,SP100,-0.283696699033951,0.135859415284488,0.8660027678451057
ZNF93,ZNF93,-0.2837807203098049,0.160046406314459,0.8721100310825372
