,feature,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean
5243,SNX14,0.5940885257860046,0.5524529048817779,0.08084520834544431,0.7594300907697276,0.2269335275633098,-0.07659451628682754
5244,COMD8,0.5940885257860046,0.5524529048817779,0.08084520834544431,0.7594300907697276,-0.13957868072144883,-0.1701646022392577
5245,WDR81,0.5940885257860046,0.5524529048817779,0.08084520834544431,0.7594300907697276,0.39790412923672536,0.05514420502329982
5246,GXLT1,0.5947259306994281,0.5520266856807184,0.0809319481675238,0.7594300907697276,0.5021901361653369,0.17334453654573803
5247,PRIO,0.5947259306994281,0.5520266856807184,0.0809319481675238,0.7594300907697276,-0.37661589965744563,-0.45528519275356044
5248,A0A0A0MT16,0.5947632432388718,0.5520017405776354,0.08093702576100403,0.7594300907697276,0.3477099347714505,-0.09918460478235006
5249,ROMO1,0.6023749739426605,0.5469245646854703,0.08197285111010172,0.7558763920344405,0.2805023752497713,-0.011928979484076485
5250,TMM8A,0.6023749739426605,0.5469245646854703,0.08197285111010172,0.7558763920344405,0.3299860273135474,0.0017452199331282861
5251,MCR,0.6023749739426605,0.5469245646854703,0.08197285111010172,0.7558763920344405,-0.595081080358764,-0.566494602384241
5252,ATE1,0.6024640760767093,0.5468652689558395,0.08198497637473576,0.7558763920344405,0.210194867966504,0.2816555834223432
5253,TBCD9,0.6024640760767093,0.5468652689558395,0.08198497637473576,0.7558763920344405,-0.12599080053623957,-0.3736976131336122
5254,MCUB,0.6069769786668839,0.5438661901184723,0.08259910463055867,0.7525283980192792,0.1466270252708395,-0.2552618520337658
5255,ODPX,0.6090230627070627,0.5425091522766239,0.0828775414010748,0.7510270416877594,-0.7135410525320822,-0.3239457341025363
5256,SSDH,0.6090230627070627,0.5425091522766239,0.0828775414010748,0.7510270416877594,0.14503568503432088,-0.240813045827233
5257,RS26,0.6090230627070627,0.5425091522766239,0.0828775414010748,0.7510270416877594,0.5037634300945872,0.2787858664479882
5258,DHRS1,0.6090230627070627,0.5425091522766239,0.0828775414010748,0.7510270416877594,-0.19483262704317297,-0.3236147606753938
5259,MPP5,0.6090230627070627,0.5425091522766239,0.0828775414010748,0.7510270416877594,0.09657831623621041,-0.3031516752191054
5260,PCY2,0.6090230627070627,0.5425091522766239,0.0828775414010748,0.7510270416877594,0.26790498645682614,0.020711920561367576
5261,PTPRA,0.6090230627070627,0.5425091522766239,0.0828775414010748,0.7510270416877594,-0.23175615451206527,-0.6473802100206898
5262,F120A,0.6090230627070627,0.5425091522766239,0.0828775414010748,0.7510270416877594,0.008734392968102045,-0.28388019680573234
5263,ARL15,0.6113949850556482,0.5409381218641993,0.08320031914904914,0.7510270416877594,0.29241117658783816,-0.018385904601201
5264,URFB1,0.612056372482123,0.540500461024072,0.08329032257778002,0.7510073497355606,0.060250708847305004,-0.36912109992611725
5265,A0A499FJK2,0.612056372482123,0.540500461024072,0.08329032257778002,0.7510073497355606,0.03310378639768193,-0.4900982831821191
5266,MIPT3,0.6135016079594001,0.5395447198911696,0.08348699421541873,0.7499309495936994,0.15500755817476547,-0.05276753627913093
5267,PKD2,0.6138914766455381,0.5392870428813782,0.08354004862362581,0.7496985841969016,0.47058206712226597,-0.00317799112244838
5268,RB27A,0.6138914766455381,0.5392870428813782,0.08354004862362581,0.7496985841969016,0.09858162894961485,0.09038421758225677
5269,COQ5,0.6138914766455381,0.5392870428813782,0.08354004862362581,0.7496985841969016,0.33642848969386224,-0.04305525504922101
5270,P3H2,0.6138914766455381,0.5392870428813782,0.08354004862362581,0.7496985841969016,0.3131476875314574,-0.014380218766811644
5271,MPC2,0.6138914766455381,0.5392870428813782,0.08354004862362581,0.7496985841969016,-0.04885783606066637,-0.7240764896490202
5272,MICU2,0.6138914766455381,0.5392870428813782,0.08354004862362581,0.7496985841969016,-1.4197037612470873,-0.44261766875510367
5273,EXOC6,0.6138914766455381,0.5392870428813782,0.08354004862362581,0.7496985841969016,0.5447594041410644,-0.12497924391385587
5274,ZN277,0.6138914766455381,0.5392870428813782,0.08354004862362581,0.7496985841969016,0.091397557623385,-0.02418235583185543
5275,AOFB,0.6138914766455381,0.5392870428813782,0.08354004862362581,0.7496985841969016,0.3758698792472908,0.1226454885387694
5276,SEM7A,0.6138914766455381,0.5392870428813782,0.08354004862362581,0.7496985841969016,-0.10537413274214753,-0.43750046483956084
5277,UBA5,0.6138914766455381,0.5392870428813782,0.08354004862362581,0.7496985841969016,0.68728078758783,0.42469849343036636
5278,ZDHC9,0.6147008563985761,0.5387522941596188,0.08365019125713041,0.7496985841969016,0.0450315772742121,-0.19323934379671734
5279,NDK7,0.6155870112510924,0.5381671259698457,0.0837707816583391,0.7496985841969016,0.02509881099112445,-0.4368391266920438
5280,F16A2,0.6175806794999419,0.5368517835743852,0.08404208554312072,0.7489525387555082,0.30981970495509653,0.2924829301764241
5281,SPRR3,0.6194221422085142,0.535638298109065,0.08429267687736326,0.7473854912473463,0.3778302441835967,0.20769324633842748
5282,PPA6,0.6227085654194974,0.5334760529928853,0.0847399024299048,0.7444938717980225,-0.3862253009946026,-0.5553877211831966
5283,MAGA4,0.623558244907905,0.5329177397262714,0.08485552916276634,0.7439653784786707,0.40548902959697025,-0.20486461159835923
5284,MMTA2,0.6239177481057773,0.5326816039005056,0.08490445135141556,0.7437610663596473,0.20236018951129653,0.10273181178960049
5285,KDM5B,0.6239806502223061,0.5326402927621298,0.08491301124526204,0.7437610663596473,0.22738823653152168,-0.11886074880161697
5286,CCNL1,0.6239806502223061,0.5326402927621298,0.08491301124526204,0.7437610663596473,-0.1103995034614397,-0.424631435242695
5287,LRC8B,0.6240288024506622,0.5326086697491408,0.08491956393356484,0.7437610663596473,0.01309303784324145,-0.38636772874685665
5288,CNTN1,0.6255432421712244,0.5316145768816122,0.08512565307587487,0.7427719944151249,0.19117882447862533,0.4489542180581699
5289,NCOA1,0.6260064360459998,0.5313107198592047,0.08518868577838501,0.7424726726237605,0.05678108205845048,-0.510468005853911
5290,CRTC2,0.6260064360459998,0.5313107198592047,0.08518868577838501,0.7424726726237605,-0.005373575077821735,-0.395048828011633
5291,TM39B,0.6260064360459998,0.5313107198592047,0.08518868577838501,0.7424726726237605,-0.5543161290253183,-0.8987753925076869
5292,CC90B,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.23112042023031432,-0.0836682588857326
5293,UBP7,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.11567651104061061,-0.5373480606825446
5294,SYPM,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.055988686488259595,-0.18444446264185044
5295,UTRO,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.21564143379055095,-0.023515882531182315
5296,AT5EL,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.19819043525550162,-0.0649856756500401
5297,XPOT,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.2976687553237669,-0.10103651064028348
5298,ERMP1,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.09411902396837954,-0.257811990172542
5299,TBB4B,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.2204461281356879,-0.1041017522455324
5300,RECQ1,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,-0.07769245765324036,-0.21117543370389474
5301,NOA1,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.39932481974429346,-0.06971503518106263
5302,STA5B,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.20264934149159797,-0.1041721210298708
5303,TNPO2,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,-0.17075262626196275,-0.5306778623693349
5304,A16A1,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,-0.37521479637333033,-0.25520598883228635
5305,RFIP1,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,-0.057343203884604024,-0.6201614690004085
5306,NDUS1,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.8692819807525967,0.22328306518739902
5307,MIS12,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.09991014557137426,0.051799932874282244
5308,CKAP4,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.18807247659351897,-0.2017014037266159
5309,HOOK3,0.6269355057278587,0.5307015120557985,0.08531511614816524,0.7419968482481409,0.08362126036689346,-0.2364642992101413
5310,VATH,0.6336944275050715,0.5262802623345679,0.08623488890180728,0.7405649215524989,0.15548184643262092,-0.3144496905624085
5311,SENP5,0.6350852961085883,0.5253727863737021,0.08642416214502247,0.7401680548162838,0.5407212161032706,0.10650349074570277
5312,FCSD1,0.6358107573397419,0.5248997751247135,0.08652288491416123,0.7398791453348863,-0.2280340861339091,-0.509316759107466
5313,DEN4B,0.6358107573397419,0.5248997751247135,0.08652288491416123,0.7398791453348863,0.325670546603244,0.0003642487007790738
5314,TBC17,0.6361065782927955,0.5247069581706024,0.0865631410469504,0.7398791453348863,0.08190282456948487,-0.17680328702723117
5315,CG025,0.6361065782927955,0.5247069581706024,0.0865631410469504,0.7398791453348863,0.20482845090355034,-0.49997810871323267
5316,CEP83,0.6362847629757777,0.5245908343851444,0.08658738891102184,0.7398791453348863,-0.3750868237634715,-0.6494629874022481
5317,J3KN59,0.6362847629757777,0.5245908343851444,0.08658738891102184,0.7398791453348863,-0.30827289861573554,-0.6020649162143425
5318,GSH1,0.6366592397767051,0.5243468290247552,0.08663834874895417,0.7398791453348863,0.43419348740264974,-0.02814584207414484
5319,KAP1,0.6366592397767051,0.5243468290247552,0.08663834874895417,0.7398791453348863,0.0835646242077169,-0.20144968676861763
5320,CLD12,0.6387396813549321,0.5229922937731489,0.08692146098819453,0.7389507353942975,0.1894071889960661,-0.015728568787233162
5321,CCDC6,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,0.5394330572277044,0.04447619342071743
5322,E41L5,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,-0.1437019785628308,-0.6404584249945025
5323,DCTN2,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,0.30797122751953887,-0.012974614016274108
5324,MDHM,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,0.38106643971554416,0.1748389713403472
5325,ODPB,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,0.3696118209602139,0.032535065909130995
5326,DTX3L,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,0.071631021161758,-0.21556673587872824
5327,CNPY3,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,0.17800594375082512,-0.026022368582311425
5328,NHRF2,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,-0.020281845944522682,-0.2277538129946504
5329,CNDD3,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,-0.20284761879837238,-0.8774297781630472
5330,ARFP1,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,0.22859784985677148,-0.017743452511966275
5331,LRCH4,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,0.21316865436090668,-0.13135304682953217
5332,SNAA,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,0.2269216391355568,0.060401550446271435
5333,CHD2,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,0.05873015149991101,-0.010460805366757779
5334,STAM1,0.6448479487486547,0.5190257257358926,0.08775269089525567,0.7339721939221806,0.1269781625964967,0.016765465044670552
5335,B4DE15,0.6454972243679028,0.5186050164287256,0.08784104611578832,0.7339721939221806,-0.05714112306824635,-0.027035647316952693
5336,XRCC1,0.6454972243679028,0.5186050164287256,0.08784104611578832,0.7339721939221806,-0.06457874307172753,-0.15128180577228073
5337,A0A494C1A4,0.6454972243679028,0.5186050164287256,0.08784104611578832,0.7339721939221806,0.10873220006453783,-0.15192027488475787
5338,GLBL2,0.6454972243679028,0.5186050164287256,0.08784104611578832,0.7339721939221806,0.11408970252129816,-0.20308626665760454
5339,GLT12,0.6454972243679028,0.5186050164287256,0.08784104611578832,0.7339721939221806,0.1891187982425616,-0.13511287134629316
5340,TAGL3,0.6487115103997881,0.5165248630620916,0.088278455041648,0.7339721939221806,0.3104006023061536,0.17845451167322568
5341,UBP40,0.6495779114917414,0.5159649048512748,0.08839635729652998,0.7339721939221806,0.02076626747918143,-0.6218900703777025
5342,TPPP,0.6496226361342332,0.5159360076998014,0.08840244354947628,0.7339721939221806,-0.029613903958901257,-0.4406144737013925
5343,THIOM,0.6534973783646051,0.5134356789947919,0.08892972917998876,0.7316877971431027,0.10680230913922625,0.03125802553797815
5344,VPS25,0.6534973783646051,0.5134356789947919,0.08892972917998876,0.7316877971431027,0.25292139408486125,-0.4036409551838775
5345,ADCY9,0.6534973783646051,0.5134356789947919,0.08892972917998876,0.7316877971431027,0.5797561040463023,0.3686709370471061
5346,CISD2,0.6534973783646051,0.5134356789947919,0.08892972917998876,0.7316877971431027,0.35972215456610945,0.22045742212467562
5347,YIPF4,0.6534973783646051,0.5134356789947919,0.08892972917998876,0.7316877971431027,1.291553412153621,0.5199504583668678
5348,UBAC2,0.6534973783646051,0.5134356789947919,0.08892972917998876,0.7316877971431027,0.251538063234788,0.0008741042089307852
5349,SNR27,0.6534973783646051,0.5134356789947919,0.08892972917998876,0.7316877971431027,0.2105502182177505,0.046957979642571486
5350,DEN2B,0.6534973783646051,0.5134356789947919,0.08892972917998876,0.7316877971431027,-0.015002480959021725,-0.16801652832502895
5351,CC50A,0.6534973783646051,0.5134356789947919,0.08892972917998876,0.7316877971431027,0.23504536575167392,0.12645118993444054
5352,TAD2B,0.6556121685429589,0.5120736940332062,0.08921751567165633,0.7316877971431027,0.10380349621586996,-0.28312260234376113
5353,INO1,0.6559519440123629,0.5118550448357724,0.08926375325649824,0.7316877971431027,-0.5163150467289029,-0.7797601975019216
5354,FAAH1,0.6566261453344986,0.5114213332582155,0.0893555004355617,0.7312071668469204,0.14236993336472958,-0.05665816569780264
5355,FZR1,0.6581199067200838,0.5104610852579725,0.08955877561290373,0.7299602330876996,-0.23131940778812976,-0.3281946812883444
5356,RIN3,0.659828879073858,0.5093636485660342,0.08979133729352984,0.7286424563496853,0.20039978733049013,-0.38159739315011576
5357,A0A3B3IRV1,0.6601724504999379,0.5091431693941055,0.08983809144264629,0.7285786863466523,-0.017968961176011728,-0.5337471366370814
5358,A0A5F9ZHH3,0.6608271381079536,0.5087231769017859,0.08992718314156638,0.7281034549852098,-0.9056727933023593,-0.2591292033268088
5359,PLK2,0.6608271381079536,0.5087231769017859,0.08992718314156638,0.7281034549852098,0.11278037371337943,-0.4807120784886824
5360,NHLC2,0.6627603917694507,0.5074840246416411,0.09019026564234611,0.7267065963926284,0.052540649538803184,-0.3737279826625847
5361,RL14,0.6627603917694507,0.5074840246416411,0.09019026564234611,0.7267065963926284,0.4191783524138303,0.27506602476337527
5362,AASS,0.6627603917694507,0.5074840246416411,0.09019026564234611,0.7267065963926284,0.199309100714404,-0.22164385510553455
5363,IMB1,0.6627603917694507,0.5074840246416411,0.09019026564234611,0.7267065963926284,0.35302148672063544,0.1706704629927264
5364,SH3L3,0.6627603917694507,0.5074840246416411,0.09019026564234611,0.7267065963926284,0.27984936964877394,0.0555358680231287
5365,SBP1,0.6627603917694507,0.5074840246416411,0.09019026564234611,0.7267065963926284,0.0477634450144079,-0.19649380818193296
5366,ELP2,0.6627603917694507,0.5074840246416411,0.09019026564234611,0.7267065963926284,-0.05386850451252995,-0.44110119069803744
5367,TF65,0.6627603917694507,0.5074840246416411,0.09019026564234611,0.7267065963926284,0.25384583594135457,-0.6791810114096274
5368,CBX1,0.6627603917694507,0.5074840246416411,0.09019026564234611,0.7267065963926284,0.24422899998895242,0.17693875928617325
5369,ASB3,0.662843065557005,0.5074310688113692,0.09020151611982452,0.7267065963926284,0.057519977698161716,-0.2486503077433115
5370,RT18C,0.6646940512883968,0.5062461994287336,0.09045340337332908,0.7267065963926284,0.2898651494857325,-0.16686986771909115
5371,NEO1,0.6664172507679446,0.5051444391639219,0.09068790112054695,0.7264959260475572,0.24256355586833656,-0.012964602430420583
5372,WASC3,0.6670137985134996,0.5047633196065051,0.0907690809863146,0.7260738565063879,0.11731286426170517,-0.2986203226774792
5373,THIL,0.6670137985134996,0.5047633196065051,0.0907690809863146,0.7260738565063879,0.5124954681362063,0.18395384020203914
